"EVENT_DATE	YEAR	TIME_PRECISION	EVENT_TYPE	INTERACTION	COUNTRY	ADMIN1	ADMIN2	LATITUDE	LONGITUDE	GEO_PRECISION	FATALITIES	latlong"
"17/03/2016	2016	1	Remote violence	12	Somalia	Bari	Bossaso	10.99013	49.05684	2	0	""10.99013,49.05684"""
"17/03/2016	2016	1	Riots/Protests	60	Somalia	Awdal	Zeylac	11.35390	43.47310	1	0	""11.3539,43.4731"""
"18/03/2016	2016	1	Battle-No change of territory	12	Somalia	Bari	Bossaso	11.28366	49.18060	1	2	""11.28366,49.1806"""
"18/03/2016	2016	1	Battle-No change of territory	28	Somalia	Shabeellaha Dhexe	Jowhar	3.20477	45.75518	1	0	""3.20477,45.75518"""
"18/03/2016	2016	1	Battle-No change of territory	12	Somalia	Nugaal	Garowe	8.40635	48.48188	2	17	""8.40635,48.48188"""
"18/03/2016	2016	1	Battle-No change of territory	14	Somalia	Togdheer	Buuhoodle	8.55281	46.22389	1	0	""8.552813,46.223893"""
"18/03/2016	2016	1	Battle-No change of territory	13	Somalia	Mudug	Gaalkacyo	6.76300	47.42548	1	0	""6.763,47.42548"""
"18/03/2016	2016	1	Remote violence	78	Somalia	Shabeellaha Hoose	Marka	1.72452	44.65065	1	0	""1.72452,44.65065"""
"18/03/2016	2016	1	Violence against civilians	27	Somalia	Gedo	Doolow	4.16358	42.07617	2	0	""4.16358,42.07617"""
"19/03/2016	2016	1	Battle-No change of territory	12	Somalia	Nugaal	Garowe	8.40635	48.48188	2	18	""8.40635,48.48188"""
"19/03/2016	2016	1	Battle-No change of territory	13	Somalia	Mudug	Gaalkacyo	6.76623	47.42788	1	0	""6.766228,47.427875"""
"19/03/2016	2016	1	Battle-No change of territory	12	Somalia	Bakool	Waajid	3.96394	43.19122	1	1	""3.96394,43.19122"""
"19/03/2016	2016	1	Battle-No change of territory	44	Somalia	Shabeellaha Hoose	Afgooye	2.00950	45.25000	1	1	""2.009499,45.25"""
"19/03/2016	2016	1	Battle-No change of territory	28	Somalia	Jubbada Hoose	Afmadow	0.43428	41.81446	2	9	""0.43428,41.814461"""
"19/03/2016	2016	1	Violence against civilians	17	Somalia	Woqooyi Galbeed	Berbera	10.44254	45.01474	1	0	""10.44254,45.01474"""
"19/03/2016	2016	1	Violence against civilians	37	Somalia	Shabeellaha Hoose	Marka	1.65840	44.57998	1	1	""1.6584,44.57998"""
"20/03/2016	2016	1	Battle-No change of territory	12	Somalia	Bay 	Diinsoor	2.41592	42.86870	1	3	""2.41592,42.868698"""
"20/03/2016	2016	1	Battle-No change of territory	13	Somalia	Bari	Bossaso	11.28366	49.18060	1	1	""11.28366,49.1806"""
"20/03/2016	2016	1	Battle-No change of territory	12	Somalia	Nugaal	Garowe	8.40635	48.48188	2	18	""8.40635,48.48188"""
"20/03/2016	2016	1	Battle-No change of territory	12	Somalia	Mudug	Jariiban	7.21345	48.85104	2	0	""7.21345,48.85104"""
"20/03/2016	2016	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.06516	45.39000	1	0	""2.06516,45.39"""
"20/03/2016	2016	1	Battle-No change of territory	13	Somalia	Hiiraan	Belet Weyne	5.19938	45.52517	1	1	""5.19938,45.52517"""
"20/03/2016	2016	1	Battle-No change of territory	12	Somalia	Bari	Bossaso	10.97910	49.16760	2	1	""10.9791,49.167599"""
"20/03/2016	2016	1	Battle-No change of territory	12	Somalia	Bari	Qardho	9.22149	49.12228	1	8	""9.22149,49.12228"""
"20/03/2016	2016	1	Remote violence	30	Somalia	Jubbada Hoose	Afmadow	0.51720	42.07100	2	0	""0.5172,42.071"""
"20/03/2016	2016	1	Strategic development	37	Somalia	Mudug	Gaalkacyo	6.76924	47.43061	1	0	""6.76924,47.430611"""
"20/03/2016	2016	1	Strategic development	12	Somalia	Bakool	Xudur	4.26505	43.48478	1	0	""4.26505,43.48478"""
"20/03/2016	2016	1	Violence against civilians	27	Somalia	Shabeellaha Hoose	Marka	1.63335	44.52252	1	3	""1.63335,44.52252"""
"21/03/2016	2016	1	Battle-No change of territory	12	Somalia	Shabeellaha Hoose	Afgooye	2.15000	45.11600	1	0	""2.15,45.116"""
"21/03/2016	2016	1	Battle-No change of territory	12	Somalia	Mudug	Jariiban	7.00000	49.33000	1	10	""7,49.33"""
"21/03/2016	2016	1	Battle-Non-state actor overtakes territory	12	Somalia	Shabeellaha Hoose	Afgooye	2.05368	45.05478	1	12	""2.05368,45.054779"""
"21/03/2016	2016	1	Remote violence	80	Somalia	Jubbada Dhexe	Buaale	1.24477	42.57317	2	0	""1.24477,42.57317"""
"21/03/2016	2016	1	Remote violence	13	Somalia	Banaadir	Mogadisho	2.07350	45.28000	1	1	""2.073503,45.28"""
"21/03/2016	2016	1	Violence against civilians	27	Somalia	Jubbada Hoose	Badhaadhe	-1.21781	41.83689	1	3	""-1.21781,41.836891"""
"22/03/2016	2016	1	Battle-No change of territory	13	Somalia	Shabeellaha Hoose	Marka	1.71305	44.76388	1	0	""1.71305,44.76388"""
"22/03/2016	2016	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.06777	45.35000	1	0	""2.067771,45.35"""
"22/03/2016	2016	1	Remote violence	28	Somalia	Jubbada Dhexe	Buaale	1.24477	42.57317	2	0	""1.24477,42.57317"""
"22/03/2016	2016	1	Riots/Protests	60	Somalia	Bari	Bossaso	11.28366	49.18060	1	0	""11.28366,49.1806"""
"22/03/2016	2016	1	Riots/Protests	60	Somalia	Sool	Lascaanod	8.47358	47.35441	1	0	""8.473575,47.354409"""
"23/03/2016	2016	1	Battle-No change of territory	24	Somalia	Mudug	Jariiban	7.21345	48.85104	2	3	""7.21345,48.85104"""
"23/03/2016	2016	1	Non-violent transfer of territory	20	Somalia	Mudug	Hobyo	6.49698	48.78326	1	0	""6.49698,48.78326"""
"23/03/2016	2016	1	Strategic development	12	Somalia	Bari	Bossaso	11.28366	49.18060	1	0	""11.28366,49.1806"""
"24/03/2016	2016	1	Battle-No change of territory	23	Somalia	Mudug	Hobyo	6.49698	48.78326	1	0	""6.49698,48.78326"""
"24/03/2016	2016	1	Battle-No change of territory	12	Somalia	Bay	Qansax Dheere	2.87123	43.00434	1	1	""2.87123,43.004341"""
"24/03/2016	2016	1	Remote violence	28	Somalia	Jubbada Hoose	Badhaadhe	-1.03000	41.48300	2	0	""-1.03,41.483"""
"24/03/2016	2016	1	Remote violence	28	Somalia	Jubbada Dhexe	Jilib	0.48330	42.76660	2	0	""0.4833,42.7666"""
"24/03/2016	2016	1	Violence against civilians	37	Somalia	Shabeellaha Hoose	Marka	1.71305	44.76388	1	1	""1.71305,44.76388"""
"25/03/2016	2016	1	Battle-No change of territory	23	Somalia	Mudug	Hobyo	6.49698	48.78326	1	11	""6.49698,48.78326"""
"25/03/2016	2016	1	Battle-No change of territory	12	Somalia	Bari	Bardarbayla	9.08889	50.43472	1	0	""9.08889,50.434719"""
"25/03/2016	2016	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.04393	45.30000	1	0	""2.043926,45.3"""
"25/03/2016	2016	1	Battle-No change of territory	14	Somalia	Togdheer	Buuhoodle	8.45412	46.70832	1	0	""8.45412,46.70832"""
"25/03/2016	2016	1	Non-violent transfer of territory	12	Somalia	Bakool	Waajid	3.80958	43.24628	1	0	""3.80958,43.24628"""
"25/03/2016	2016	1	Riots/Protests	60	Somalia	Awdal	Zeylac	10.97529	43.43922	1	0	""10.975285,43.439224"""
"25/03/2016	2016	1	Violence against civilians	37	Somalia	Hiiraan	Belet Weyne	4.73598	45.20427	1	1	""4.735984,45.204268"""
"25/03/2016	2016	1	Violence against civilians	37	Somalia	Shabeellaha Dhexe	Jowhar	3.20720	45.75927	1	2	""3.2072,45.75927"""
"26/03/2016	2016	1	Battle-No change of territory	28	Somalia	Shabeellaha Hoose	Marka	1.68330	44.71660	1	0	""1.6833,44.7166"""
"26/03/2016	2016	1	Battle-No change of territory	23	Somalia	Mudug	Hobyo	6.30803	49.07691	1	20	""6.30803,49.07691"""
"26/03/2016	2016	1	Battle-No change of territory	12	Somalia	Shabeellaha Dhexe	Jowhar	2.78088	45.49682	2	0	""2.780875,45.496818"""
"26/03/2016	2016	1	Battle-No change of territory	11	Somalia	Banaadir	Mogadisho	2.02053	45.28967	1	0	""2.020525,45.289666"""
"26/03/2016	2016	1	Riots/Protests	60	Somalia	Banaadir	Mogadisho	2.04555	45.34000	1	0	""2.04555,45.34"""
"26/03/2016	2016	1	Riots/Protests	50	Somalia	Woqooyi Galbeed	Hargeysa	9.55975	44.06678	1	0	""9.55975,44.06678"""
"26/03/2016	2016	1	Riots/Protests	60	Somalia	Sool	Lascaanod	8.47358	47.35441	1	0	""8.473575,47.354409"""
"26/03/2016	2016	1	Strategic development	37	Somalia	Shabeellaha Hoose	Qoryooley	1.78586	44.53130	1	0	""1.78586,44.5313"""
"26/03/2016	2016	1	Violence against civilians	16	Somalia	Hiiraan	Belet Weyne	4.73598	45.20427	1	0	""4.735984,45.204268"""
"26/03/2016	2016	1	Violence against civilians	27	Somalia	Jubbada Hoose	Badhaadhe	-1.21667	41.70000	1	2	""-1.21667,41.7"""
"26/03/2016	2016	1	Violence against civilians	37	Somalia	Woqooyi Galbeed	Hargeysa	9.55975	44.06678	1	0	""9.55975,44.06678"""
"26/03/2016	2016	1	Violence against civilians	27	Somalia	Jubbada Hoose	Badhaadhe	-1.15000	41.75000	1	3	""-1.15,41.75"""
"27/03/2016	2016	1	Strategic development	13	Somalia	Bari	Bossaso	11.28366	49.18060	1	0	""11.28366,49.1806"""
"27/03/2016	2016	1	Remote violence	13	Somalia	Shabeellaha Dhexe	Jowhar	2.96473	45.51236	1	0	""2.96473,45.51236"""
"27/03/2016	2016	1	Riots/Protests	16	Somalia	Sanaag	Ceel Afweyn	9.92925	47.21727	1	0	""9.92925,47.21727"""
"27/03/2016	2016	1	Non-violent transfer of territory	20	Somalia	Shabeellaha Dhexe	Jowhar	3.20720	45.75927	1	0	""3.2072,45.75927"""
"27/03/2016	2016	1	Riots/Protests	55	Somalia	Sanaag	Ceerigaabo	10.62182	47.36813	1	0	""10.621822,47.36813"""
"27/03/2016	2016	1	Battle-No change of territory	24	Somalia	Bari	Qandala	11.08296	50.32577	1	0	""11.08296,50.32577"""
"27/03/2016	2016	1	Violence against civilians	37	Somalia	Banaadir	Mogadisho	2.08438	45.39000	1	1	""2.084381,45.39"""
"27/03/2016	2016	1	Violence against civilians	37	Somalia	Banaadir	Mogadisho	2.04393	45.30000	1	1	""2.043926,45.3"""
"27/03/2016	2016	1	Violence against civilians	37	Somalia	Jubbada Hoose	Kismayo	-0.36029	42.54626	1	1	""-0.36029,42.546261"""
"27/03/2016	2016	1	Violence against civilians	47	Somalia	Sool	Lascaanod	8.47358	47.35441	1	0	""8.473575,47.354409"""
"27/03/2016	2016	1	Strategic development	13	Somalia	Banaadir	Mogadisho	2.04139	45.33372	1	0	""2.04139,45.333721"""
"27/03/2016	2016	1	Battle-No change of territory	28	Somalia	Shabeellaha Hoose	Baraawe	1.14755	44.00390	1	0	""1.14755,44.0039"""
"27/03/2016	2016	1	Violence against civilians	37	Somalia	Shabeellaha Hoose	Qoryooley	1.78586	44.53130	1	0	""1.78586,44.5313"""
"28/03/2016	2016	1	Battle-No change of territory	14	Somalia	Hiiraan	Belet Weyne	4.75000	45.20000	1	0	""4.75,45.2"""
"28/03/2016	2016	1	Remote violence	30	Somalia	Bay	Baydhabo	3.21437	43.19805	1	0	""3.214367,43.198048"""
"28/03/2016	2016	1	Remote violence	38	Somalia	Galguduud	Ceel Buur	4.23805	47.73057	1	10	""4.23805,47.73057"""
"28/03/2016	2016	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.04803	45.32000	1	0	""2.048031,45.32"""
"28/03/2016	2016	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.08438	45.39000	1	0	""2.084381,45.39"""
"28/03/2016	2016	1	Remote violence	37	Somalia	Bay	Buur Xakaba	2.71437	44.50902	1	0	""2.71437,44.50902"""
"28/03/2016	2016	1	Battle-No change of territory	12	Somalia	Shabeellaha Hoose	Qoryooley	1.78586	44.53130	1	0	""1.78586,44.5313"""
"29/03/2016	2016	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.06777	45.35000	1	0	""2.067771,45.35"""
"29/03/2016	2016	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.06777	45.35000	1	0	""2.067771,45.35"""
"29/03/2016	2016	1	Remote violence	38	Somalia	Bay	Baydhabo	3.21437	43.19805	1	5	""3.214367,43.198048"""
"29/03/2016	2016	1	Battle-No change of territory	14	Somalia	Bari	Qardho	10.26768	49.06279	1	0	""10.26768,49.06279"""
"29/03/2016	2016	1	Strategic development	13	Somalia	Banaadir	Mogadisho	2.04393	45.30000	1	0	""2.043926,45.3"""
"29/03/2016	2016	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.04393	45.30000	1	0	""2.043926,45.3"""
"29/03/2016	2016	1	Battle-No change of territory	12	Somalia	Bakool	Waajid	3.87195	43.21162	1	0	""3.87195,43.21162"""
"29/03/2016	2016	1	Violence against civilians	47	Somalia	Togdheer	Buuhoodle	8.55281	46.22389	1	0	""8.552813,46.223893"""
"29/03/2016	2016	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.09778	45.36917	1	0	""2.097778,45.369167"""
"29/03/2016	2016	1	Violence against civilians	37	Somalia	Banaadir	Mogadisho	2.05492	45.33000	1	1	""2.054921,45.33"""
"30/03/2016	2016	1	Violence against civilians	37	Somalia	Banaadir	Mogadisho	2.04393	45.30000	1	6	""2.043926,45.3"""
"30/03/2016	2016	1	Violence against civilians	37	Somalia	Banaadir	Mogadisho	2.04393	45.30000	1	4	""2.043926,45.3"""
"30/03/2016	2016	1	Strategic development	13	Somalia	Gedo	Baardheere	2.33993	42.28598	1	0	""2.339925,42.285981"""
"30/03/2016	2016	1	Riots/Protests	60	Somalia	Sanaag	Ceerigaabo	10.62182	47.36813	1	0	""10.621822,47.36813"""
"30/03/2016	2016	1	Remote violence	37	Somalia	Banaadir	Mogadisho	2.00950	45.25000	1	0	""2.009499,45.25"""
"30/03/2016	2016	1	Battle-No change of territory	44	Somalia	Togdheer	Buuhoodle	8.44080	46.46478	1	0	""8.440799,46.464777"""
"30/03/2016	2016	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.04803	45.32000	1	0	""2.048031,45.32"""
"30/03/2016	2016	1	Remote violence	28	Somalia	Bay	Buur Xakaba	2.71437	44.50902	1	0	""2.71437,44.50902"""
"30/03/2016	2016	1	Riots/Protests	60	Somalia	Bay	Buur Xakaba	2.80488	44.08205	1	0	""2.80488,44.08205"""
"31/03/2016	2016	1	Battle-No change of territory	14	Somalia	Hiiraan	Belet Weyne	3.22840	45.58100	1	0	""3.2284,45.581"""
"31/03/2016	2016	1	Battle-No change of territory	28	Somalia	Galguduud	Ceel Buur	4.23805	47.73057	1	0	""4.23805,47.73057"""
"31/03/2016	2016	1	Violence against civilians	27	Somalia	Mudug	Gaalkacyo	6.76924	47.43061	1	6	""6.76924,47.430611"""
"31/03/2016	2016	1	Battle-No change of territory	28	Somalia	Shabeellaha Hoose	Marka	1.80000	44.70000	1	0	""1.8,44.7"""
"31/03/2016	2016	1	Remote violence	37	Somalia	Bay	Baydhabo	3.17055	43.40989	1	0	""3.17055,43.40989"""
"01/04/2016	2016	1	Remote violence	28	Somalia	Jubbada Dhexe	Jilib	0.36388	42.77062	1	3	""0.36388,42.770618"""
"01/04/2016	2016	1	Violence against civilians	37	Somalia	Hiiraan	Belet Weyne	4.75000	45.20000	1	2	""4.75,45.2"""
"01/04/2016	2016	1	Battle-No change of territory	12	Somalia	Bay	Diinsoor	2.40735	42.97655	1	0	""2.40735,42.976551"""
"01/04/2016	2016	1	Battle-No change of territory	28	Somalia	Shabeellaha Hoose	Marka	1.80000	44.70000	1	0	""1.8,44.7"""
"01/04/2016	2016	1	Battle-No change of territory	44	Somalia	Bay	Qansax Dheere	2.60463	42.92038	1	1	""2.60463,42.92038"""
"01/04/2016	2016	1	Remote violence	23	Somalia	Shabeellaha Hoose	Marka	1.80000	44.70000	1	22	""1.8,44.7"""
"01/04/2016	2016	1	Remote violence	14	Somalia	Togdheer	Buuhoodle	8.55281	46.22389	1	0	""8.552813,46.223893"""
"01/04/2016	2016	1	Violence against civilians	17	Somalia	Bari	Bossaso	11.28366	49.18060	1	0	""11.28366,49.1806"""
"02/04/2016	2016	1	Battle-No change of territory	13	Somalia	Shabeellaha Hoose	Afgooye	2.15000	45.11600	1	1	""2.15,45.116"""
"02/04/2016	2016	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.04555	45.34000	1	2	""2.04555,45.34"""
"02/04/2016	2016	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.00950	45.25000	1	1	""2.009499,45.25"""
"02/04/2016	2016	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.04620	45.33407	1	2	""2.046196,45.33407"""
"02/04/2016	2016	1	Remote violence	28	Somalia	Jubbada Hoose	Kismayo	-0.32566	42.27988	1	20	""-0.32566,42.27988"""
"02/04/2016	2016	1	Remote violence	28	Somalia	Shabeellaha Hoose	Marka	1.80000	44.70000	1	0	""1.8,44.7"""
"02/04/2016	2016	1	Violence against civilians	37	Somalia	Gedo	Baardheere	2.33993	42.28598	1	1	""2.339925,42.285981"""
"02/04/2016	2016	1	Violence against civilians	17	Somalia	Banaadir	Mogadisho	2.04803	45.32000	1	2	""2.048031,45.32"""
"02/04/2016	2016	1	Violence against civilians	27	Somalia	Jubbada Dhexe	Jilib	0.48330	42.76660	1	1	""0.4833,42.7666"""
"03/04/2016	2016	1	Battle-No change of territory	11	Somalia	Gedo	Belet Xaawo	3.78074	41.89431	1	2	""3.78074,41.89431"""
"03/04/2016	2016	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.03373	45.34000	1	1	""2.033731,45.34"""
"03/04/2016	2016	1	Remote violence	37	Somalia	Jubbada Hoose	Jamaame	0.25429	42.75822	1	0	""0.25429,42.758221"""
"03/04/2016	2016	1	Remote violence	27	Somalia	Banaadir	Mogadisho	2.04105	45.33684	1	0	""2.041051,45.336843"""
"03/04/2016	2016	1	Violence against civilians	27	Somalia	Gedo	Baardheere	2.33993	42.28598	1	1	""2.339925,42.285981"""
"03/04/2016	2016	1	Violence against civilians	17	Somalia	Nugaal	Garowe	8.40635	48.48188	1	1	""8.40635,48.48188"""
"03/04/2016	2016	1	Violence against civilians	17	Somalia	Shabeellaha Dhexe	Jowhar	2.78088	45.49682	1	1	""2.780875,45.496818"""
"04/04/2016	2016	1	Battle-No change of territory	28	Somalia	Jubbada Dhexe	Jilib	0.70000	43.10000	1	2	""0.7,43.1"""
"04/04/2016	2016	1	Battle-No change of territory	12	Somalia	Bay	Diinsoor	2.42142	42.92867	1	1	""2.42142,42.928669"""
"04/04/2016	2016	1	Non-violent transfer of territory	28	Somalia	Shabeellaha Hoose	Marka	1.80000	44.70000	1	0	""1.8,44.7"""
"04/04/2016	2016	1	Non-violent transfer of territory	28	Somalia	Shabeellaha Hoose	Marka	1.80000	44.70000	1	0	""1.8,44.7"""
"04/04/2016	2016	1	Remote violence	37	Somalia	Gedo	Baardheere	2.33993	42.28598	1	0	""2.339925,42.285981"""
"04/04/2016	2016	1	Violence against civilians	37	Somalia	Banaadir	Mogadisho	2.00950	45.25000	1	1	""2.009499,45.25"""
"05/04/2016	2016	1	Battle-No change of territory	12	Somalia	Shabeellaha Dhexe	Adan Yabaal 	3.54840	46.54585	1	0	""3.5484,46.54585"""
"05/04/2016	2016	1	Violence against civilians	27	Somalia	Banaadir	Mogadisho	2.03389	45.33861	1	2	""2.033889,45.338611"""
"05/04/2016	2016	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.04803	45.32000	1	0	""2.048031,45.32"""
"05/04/2016	2016	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.04393	45.30000	1	0	""2.043926,45.3"""
"05/04/2016	2016	1	Battle-No change of territory	28	Somalia	Galguduud	Ceel Buur	4.48486	46.69076	1	0	""4.48486,46.69076"""
"06/04/2016	2016	1	Battle-Government regains territory	12	Somalia	Bay	Diinsoor	1.88657	43.18731	1	2	""1.88657,43.18731"""
"06/04/2016	2016	1	Battle-No change of territory	28	Somalia	Shabeellaha Dhexe	Adan Yabaal 	3.54840	46.54585	1	0	""3.5484,46.54585"""
"06/04/2016	2016	1	Battle-No change of territory	28	Somalia	Bakool	Waajid	3.87195	43.21162	1	10	""3.87195,43.21162"""
"06/04/2016	2016	1	Battle-No change of territory	12	Somalia	Shabeellaha Hoose	Afgooye	2.09955	45.16352	1	0	""2.09955,45.16352"""
"06/04/2016	2016	1	Battle-No change of territory	28	Somalia	Shabeellaha Dhexe	Jowhar	2.9252	45.63927	1	0	""2.9252,45.63927"""
"06/04/2016	2016	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.05492	45.33000	1	0	""2.054921,45.33"""
"06/04/2016	2016	1	Non-violent transfer of territory	28	Somalia	Shabeellaha Dhexe	Adan Yabaal 	3.54840	46.54585	1	0	""3.5484,46.54585"""
"06/04/2016	2016	1	Remote violence	23	Somalia	Jubbada Hoose	Kismayo	-0.07395	42.57189	1	10	""-0.073951,42.571886"""
"06/04/2016	2016	1	Remote violence	38	Somalia	Hiiraan	Jalalaqsi	3.38342	45.59693	2	0	""3.38342,45.59693"""
"06/04/2016	2016	1	Remote violence	28	Somalia	Jubbada Dhexe	Jilib	0.48330	42.76660	1	0	""0.4833,42.7666"""
"06/04/2016	2016	1	Remote violence	38	Somalia	Hiiraan	Belet Weyne	4.41453	45.39288	1	0	""4.41453,45.39288"""
"06/04/2016	2016	1	Remote violence	23	Somalia	Jubbada Hoose	Afmadow	0.87003	41.97531	2	0	""0.87003,41.975311"""
"06/04/2016	2016	1	Violence against civilians	37	Somalia	Shabeellaha Hoose	Afgooye	2.15000	45.11600	1	0	""2.15,45.116"""
"06/04/2016	2016	1	Violence against civilians	47	Somalia	Bari	Bossaso	11.28366	49.18060	1	1	""11.28366,49.1806"""
"06/04/2016	2016	1	Violence against civilians	16	Somalia	Sanaag	Ceerigaabo	10.62182	47.36813	1	0	""10.621822,47.36813"""
"07/04/2016	2016	1	Battle-Government regains territory	28	Somalia	Galguduud	Ceel Buur	4.32567	46.61273	1	0	""4.32567,46.61273"""
"07/04/2016	2016	1	Battle-Government regains territory	28	Somalia	Galguduud	Ceel Buur	4.41664	46.88370	1	0	""4.41664,46.883701"""
"07/04/2016	2016	1	Battle-No change of territory	28	Somalia	Hiiraan	Bulo Burto	4.21173	45.56245	2	2	""4.21173,45.56245"""
"07/04/2016	2016	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.01951	45.31000	1	0	""2.019514,45.31"""
"07/04/2016	2016	1	Remote violence	12	Somalia	Shabeellaha Hoose	Baraawe	1.11320	44.02970	2	10	""1.1132,44.0297"""
"07/04/2016	2016	1	Remote violence	37	Somalia	Banaadir	Mogadisho	2.04105	45.33684	1	2	""2.041051,45.336843"""
"07/04/2016	2016	1	Remote violence	27	Somalia	Banaadir	Mogadisho	2.01951	45.31000	1	1	""2.019514,45.31"""
"07/04/2016	2016	1	Remote violence	27	Somalia	Banaadir	Mogadisho	2.02764	45.33000	1	0	""2.027641,45.33"""
"08/04/2016	2016	1	Battle-No change of territory	12	Somalia	Shabeellaha Hoose	Afgooye	2.15000	45.11600	1	5	""2.15,45.116"""
"08/04/2016	2016	1	Remote violence	28	Somalia	Jubbada Dhexe	Jilib	0.48330	42.76660	1	10	""0.4833,42.7666"""
"08/04/2016	2016	1	Battle-No change of territory	28	Somalia	Shabeellaha Dhexe	Jowhar	3.20477	45.75518	1	0	""3.20477,45.75518"""
"08/04/2016	2016	1	Remote violence	23	Somalia	Jubbada Hoose	Jamaame	0.24935	42.77512	1	0	""0.24935,42.77512"""
"08/04/2016	2016	1	Violence against civilians	47	Somalia	Togdheer	Burco	8.91610	45.30421	1	0	""8.9161,45.30421"""
"08/04/2016	2016	1	Violence against civilians	27	Somalia	Bakool	Xudur	4.26505	43.48478	1	1	""4.26505,43.48478"""
"09/04/2016	2016	1	Remote violence	27	Somalia	Banaadir	Mogadisho	2.04764	45.35000	1	3	""2.047638,45.35"""
"09/04/2016	2016	1	Battle-Government regains territory	12	Somalia	Bay	Buur Xakaba	2.99257	44.30732	1	0	""2.99257,44.30732"""
"09/04/2016	2016	2	Battle-No change of territory	28	Somalia	Galguduud	Ceel Buur	4.68153	46.62342	2	50	""4.68153,46.62342"""
"09/04/2016	2016	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.00950	45.25000	1	0	""2.009499,45.25"""
"09/04/2016	2016	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.04393	45.30000	1	0	""2.043926,45.3"""
"09/04/2016	2016	1	Battle-No change of territory	12	Somalia	Bay	Buur Xakaba	2.72063	44.21063	1	0	""2.72063,44.21063"""
"09/04/2016	2016	1	Battle-No change of territory	12	Somalia	Jubbada Hoose	Kismayo	-0.3511	42.532501	1	0	""-0.3511,42.532501"""
"09/04/2016	2016	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.06777	45.35000	1	0	""2.067771,45.35"""
"09/04/2016	2016	1	Battle-Non-state actor overtakes territory	12	Somalia	Jubbada Hoose	Afmadow	0.96249	41.06157	1	0	""0.96249,41.06157"""
"09/04/2016	2016	1	Non-violent transfer of territory	12	Somalia	Jubbada Hoose	Afmadow	0.04421	42.28660	1	0	""0.04421,42.286595"""
