date,EVENT_TYPE,COUNTRY,ADM_LEVEL_1,ADM_LEVEL_2,FATALITIES
22/03/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,18
22/03/2015,Remote violence,Sudan,Darfur,South Darfur,0
22/03/2015,Violence against civilians,Sudan,Darfur,West Darfur,0
22/03/2015,Violence against civilians,Sudan,Darfur,Central Darfur,0
22/03/2015,Battle-No change of territory,Sudan,Kordofan,South Kordufan,9
23/03/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,10
23/03/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,10
23/03/2015,Non-violent activity by a conflict actor,Sudan,Darfur,North Darfur,0
23/03/2015,Violence against civilians,Sudan,Darfur,North Darfur,0
23/03/2015,Remote violence,Sudan,Darfur,North Darfur,1
23/03/2015,Violence against civilians,Sudan,Darfur,Central Darfur,0
23/03/2015,Battle-No change of territory,Sudan,Kordofan,West Kurdufan,1
24/03/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,10
24/03/2015,Battle-No change of territory,Sudan,Darfur,North Darfur,5
24/03/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,10
24/03/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,10
24/03/2015,Remote violence,Sudan,Kordofan,South Kordufan,0
25/03/2015,Battle-No change of territory,Sudan,Darfur,North Darfur,7
27/03/2015,Violence against civilians,Sudan,Sudan,Darfur,2
28/03/2015,Violence against civilians,Sudan,Darfur,North Darfur,48
28/03/2015,Battle-No change of territory,Sudan,Darfur,West Darfur,75
28/03/2015,Violence against civilians,Sudan,Darfur,North Darfur,0
29/03/2015,Battle-No change of territory,Sudan,Kordofan,South Kordufan,28
30/03/2015,Battle-No change of territory,Sudan,Darfur,North Darfur,1
30/03/2015,Riots/Protests,Sudan,Darfur,South Darfur,0
30/03/2015,Violence against civilians,Sudan,Darfur,North Darfur,14
30/03/2015,Violence against civilians,Sudan,Kassala,Kassala,1
30/03/2015,Battle-No change of territory,Sudan,Khartoum,Khartoum,0
30/03/2015,Violence against civilians,Sudan,Khartoum,Khartoum,0
30/03/2015,Battle-No change of territory,Sudan,Kordofan,South Kordufan,0
31/03/2015,Riots/Protests,Sudan,Darfur,West Darfur,0
31/03/2015,Violence against civilians,Sudan,Darfur,North Darfur,14
31/03/2015,Violence against civilians,Sudan,Darfur,North Darfur,0
1/4/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,20
1/4/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,1
1/4/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,0
1/4/2015,Riots/Protests,Sudan,Darfur,East Darfur,0
1/4/2015,Violence against civilians,Sudan,Darfur,South Darfur,1
1/4/2015,Violence against civilians,Sudan,Darfur,South Darfur,0
1/4/2015,Violence against civilians,Sudan,Darfur,North Darfur,13
1/4/2015,Remote violence,Sudan,Darfur,Central Darfur,14
1/4/2015,Battle-No change of territory,Sudan,Kordofan,South Kordufan,8
2/4/2015,Remote violence,Sudan,Darfur,West Darfur,5
2/4/2015,Remote violence,Sudan,Darfur,South Darfur,1
2/4/2015,Violence against civilians,Sudan,Darfur,South Darfur,1
2/4/2015,Violence against civilians,Sudan,Darfur,North Darfur,0
2/4/2015,Violence against civilians,Sudan,Kassala,,2
2/4/2015,Violence against civilians,Sudan,Kordofan,South Kordofan,3
2/4/2015,Violence against civilians,Sudan,Kordofan,South Kordofan,0
3/4/2015,Battle-No change of territory,Sudan,Darfur,East Darfur,5
4/4/2015,Battle-No change of territory,Sudan,Darfur,East Darfur,5
4/4/2015,Battle-Non-state actor overtakes territory,Sudan,Kordofan,South Kordofan,0
4/4/2015,Remote violence,Sudan,Kordofan,South Kordofan,0
4/4/2015,Remote violence,Sudan,Kordofan,South Kordofan,7
5/4/2015,Battle-No change of territory,Sudan,Darfur,East Darfur,0
5/4/2015,Remote violence,Sudan,Darfur,South Darfur,2
5/4/2015,Violence against civilians,Sudan,Darfur,North Darfur,0
5/4/2015,Violence against civilians,Sudan,Darfur,South Darfur,0
6/4/2015,Remote violence,Sudan,Darfur,Central Darfur,0
6/4/2015,Violence against civilians,Sudan,Darfur,North Darfur,0
6/4/2015,Violence against civilians,Sudan,Darfur,North Darfur,2
6/4/2015,Battle-No change of territory,Sudan,Kordofan,South Kordofan,0
6/4/2015,Remote violence,Sudan,Kordofan,South Kordofan,9
6/4/2015,Remote violence,Sudan,Kordofan,South Kordofan,0
7/4/2015,Violence against civilians,Sudan,Darfur,North Darfur,10
7/4/2015,Remote violence,Sudan,Kordofan,South Kordofan,7
8/4/2015,Battle-No change of territory,Sudan,Blue Nile,Blue Nile,9
8/4/2015,Riots/Protests,Sudan,Khartoum,Khartoum,0
8/4/2015,Battle-No change of territory,Sudan,Kordofan,South Kordofan,4
8/4/2015,Riots/Protests,Sudan,Northern,Northern,0
9/4/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,1
9/4/2015,Remote violence,Sudan,Darfur,South Darfur,2
9/4/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,1
9/4/2015,Riots/Protests,Sudan,Khartoum,Khartoum,0
9/4/2015,Violence against civilians,Sudan,Kordofan,North Kordofan,2
10/4/2015,Violence against civilians,Sudan,Darfur,West Darfur,1
10/4/2015,Violence against civilians,Sudan,Darfur,South Darfur,0
10/4/2015,Remote violence,Sudan,Kordofan,North Kordofan,0
11/4/2015,Battle-No change of territory,Sudan,Kordofan,West Kurdufan,5
12/4/2015,Violence against civilians,Sudan,Blue Nile,Blue Nile,0
12/4/2015,Riots/Protests,Sudan,Darfur,Central Darfur,0
12/4/2015,Riots/Protests,Sudan,Darfur,North Darfur,0
12/4/2015,Riots/Protests,Sudan,Darfur,South Darfur,0
12/4/2015,Riots/Protests,Sudan,Darfur,West Darfur,0
12/4/2015,Riots/Protests,Sudan,Darfur,Central Darfur,0
12/4/2015,Violence against civilians,Sudan,Darfur,South Darfur,0
12/4/2015,Non-violent activity by a conflict actor,Sudan,Kassala,Gedaref,0
12/4/2015,Riots/Protests,Sudan,Kassala,Red Sea,0
12/4/2015,Riots/Protests,Sudan,Khartoum,Khartoum,0
12/4/2015,Riots/Protests,Sudan,Khartoum,Khartoum,0
12/4/2015,Violence against civilians,Sudan,Khartoum,Khartoum,0
12/4/2015,Violence against civilians,Sudan,Khartoum,Khartoum,0
12/4/2015,Non-violent activity by a conflict actor,Sudan,Northern,River Nile,0
13/04/2015,Non-violent activity by a conflict actor,Sudan,Blue Nile,Blue Nile,0
13/04/2015,Remote violence,Sudan,Blue Nile,Blue Nile,0
13/04/2015,Riots/Protests,Sudan,Darfur,West Darfur,0
13/04/2015,Riots/Protests,Sudan,Darfur,Central Darfur,0
13/04/2015,Riots/Protests,Sudan,Darfur,Central Darfur,0
13/04/2015,Riots/Protests,Sudan,Darfur,Central Darfur,0
13/04/2015,Violence against civilians,Sudan,Darfur,North Darfur,0
13/04/2015,Violence against civilians,Sudan,Darfur,West Darfur,0
13/04/2015,Battle-No change of territory,Sudan,Kordofan,South Kordofan,0
13/04/2015,Battle-No change of territory,Sudan,Kordofan,South Kordofan,0
13/04/2015,Remote violence,Sudan,Kordofan,South Kordofan,0
13/04/2015,Violence against civilians,Sudan,Kordofan,South Kordofan,0
14/04/2015,Remote violence,Sudan,Darfur,Central Darfur,0
14/04/2015,Riots/Protests,Sudan,Darfur,West Darfur,0
14/04/2015,Riots/Protests,Sudan,Darfur,North Darfur,0
14/04/2015,Riots/Protests,Sudan,Darfur,South Darfur,0
14/04/2015,Riots/Protests,Sudan,Darfur,West Darfur,10
14/04/2015,Violence against civilians,Sudan,Darfur,North Darfur,0
14/04/2015,Battle-No change of territory,Sudan,Kordofan,South Kordofan,0
14/04/2015,Remote violence,Sudan,Kordofan,South Kordofan,0
14/04/2015,Remote violence,Sudan,Kordofan,South Kordofan,2
14/04/2015,Remote violence,Sudan,Kordofan,South Kordofan,3
14/04/2015,Violence against civilians,Sudan,Kordofan,South Kordofan,0
15/04/2015,Battle-No change of territory,Sudan,Darfur,West Darfur,0
15/04/2015,Remote violence,Sudan,Darfur,Central Darfur,0
15/04/2015,Riots/Protests,Sudan,Darfur,North Darfur,0
15/04/2015,Violence against civilians,Sudan,Darfur,West Darfur,0
15/04/2015,Riots/Protests,Sudan,Kassala,Red Sea,0
15/04/2015,Riots/Protests,Sudan,Khartoum,Khartoum,0
15/04/2015,Remote violence,Sudan,Kordofan,South Kordofan,2
15/04/2015,Remote violence,Sudan,Kordofan,South Kordofan,2
15/04/2015,Remote violence,Sudan,Kordofan,South Kordofan,3
16/04/2015,Non-violent activity by a conflict actor,Sudan,Darfur,North Darfur,0
16/04/2015,Violence against civilians,Sudan,Darfur,North Darfur,0
16/04/2015,Violence against civilians,Sudan,Darfur,West Darfur,0
16/04/2015,Non-violent activity by a conflict actor,Sudan,Khartoum,Khartoum,0
16/04/2015,Remote violence,Sudan,Kordofan,South Kordofan,3
17/04/2015,Remote violence,Sudan,Blue Nile,Blue Nile,1
17/04/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,1
18/04/2015,Battle-No change of territory,Sudan,Kordofan,West Kurdufan,32
19/04/2015,Non-violent activity by a conflict actor,Sudan,Darfur,North Darfur,0
19/04/2015,Non-violent activity by a conflict actor,Sudan,Darfur,North Darfur,0
19/04/2015,Violence against civilians,Sudan,Darfur,North Darfur,0
19/04/2015,Non-violent activity by a conflict actor,Sudan,Kassala,Gedaref,0
19/04/2015,Violence against civilians,Sudan,Khartoum,Khartoum,0
19/04/2015,Non-violent activity by a conflict actor,Sudan,Kordofan,South Kordofan,0
20/04/2015,Battle-No change of territory,Sudan,Darfur,West Darfur,1
20/04/2015,Violence against civilians,Sudan,Darfur,West Darfur,0
20/04/2015,Violence against civilians,Sudan,Darfur,North Darfur,0
20/04/2015,Violence against civilians,Sudan,Darfur,South Darfur,0
20/04/2015,Violence against civilians,Sudan,Darfur,South Darfur,1
20/04/2015,Violence against civilians,Sudan,Darfur,North Darfur,0
20/04/2015,Violence against civilians,Sudan,Darfur,North Darfur,0
20/04/2015,Violence against civilians,Sudan,Khartoum,Khartoum,0
21/04/2015,Violence against civilians,Sudan,Darfur,South Darfur,1
21/04/2015,Violence against civilians,Sudan,Khartoum,Khartoum,0
21/04/2015,Remote violence,Sudan,Kordofan,South Kordofan,1
21/04/2015,Riots/Protests,Sudan,Kordofan,South Kordofan,0
22/04/2015,Battle-No change of territory,Sudan,Blue Nile,,3
22/04/2015,Battle-No change of territory,Sudan,Darfur,North Darfur,1
22/04/2015,Violence against civilians,Sudan,Darfur,West Darfur,1
22/04/2015,Violence against civilians,Sudan,Darfur,North Darfur,0
22/04/2015,Violence against civilians,Sudan,Darfur,West Darfur,0
22/04/2015,Riots/Protests,Sudan,Khartoum,Khartoum,0
23/04/2015,Battle-No change of territory,Sudan,Blue Nile,,19
23/04/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,5
23/04/2015,Violence against civilians,Sudan,Darfur,South Darfur,1
24/04/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,0
24/04/2015,Remote violence,Sudan,Darfur,Central Darfur,3
24/04/2015,Violence against civilians,Sudan,Darfur,South Darfur,1
24/04/2015,Violence against civilians,Sudan,Khartoum,Khartoum,0
25/04/2015,Battle-Non-state actor overtakes territory,Sudan,Darfur,South Darfur,10
25/04/2015,Riots/Protests,Sudan,Darfur,North Darfur,0
25/04/2015,Violence against civilians,Sudan,Darfur,North Darfur,0
25/04/2015,Battle-Non-state actor overtakes territory,Sudan,Kordofan,South Kordofan,15
26/04/2015,Battle-No change of territory,Sudan,Darfur,East Darfur,8
26/04/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,0
26/04/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,10
26/04/2015,Battle-Non-state actor overtakes territory,Sudan,Darfur,South Darfur,12
26/04/2015,Remote violence,Sudan,Darfur,South Darfur,16
26/04/2015,Violence against civilians,Sudan,Darfur,South Darfur,1
26/04/2015,Riots/Protests,Sudan,Khartoum,Khartoum,0
26/04/2015,Riots/Protests,Sudan,Northern,White Nile,0
27/04/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,0
27/04/2015,Battle-No change of territory,Sudan,Darfur,East Darfur,2
27/04/2015,Battle-No change of territory,Sudan,Darfur,South Darfur,0
27/04/2015,Violence against civilians,Sudan,Darfur,South Darfur,0
27/04/2015,Battle-No change of territory,Sudan,Kordofan,North Kordofan,10
27/04/2015,Riots/Protests,Sudan,Kordofan,North Kordofan,0
28/04/2015,Remote violence,Sudan,Darfur,North Darfur,0
28/04/2015,Remote violence,Sudan,Kordofan,South Kordofan,1
29/04/2015,Battle-No change of territory,Sudan,Darfur,East Darfur,16
29/04/2015,Battle-No change of territory,Sudan,Khartoum,Khartoum,1
30/04/2015,Violence against civilians,Sudan,Darfur,South Darfur,0
30/04/2015,Violence against civilians,Sudan,Darfur,Central Darfur,0
3/1/2015,Battle-No change of territory,Uganda,Central 1,,0
3/1/2015,Non-violent activity by a conflict actor,Uganda,Central 1,Kampala,0
8/1/2015,Non-violent activity by a conflict actor,Uganda,Central 1,Mpigi,0
12/1/2015,Riots/Protests,Uganda,Central 1,Kampala,0
12/1/2015,Violence against civilians,Uganda,Central 1,Kampala,0
13/01/2015,Riots/Protests,Uganda,Central 1,Kampala,0
15/01/2015,Battle-No change of territory,Uganda,Acholi,Kitgum,1
15/01/2015,Violence against civilians,Uganda,Western,Buliisa,1
21/01/2015,Riots/Protests,Uganda,Central 1,Kampala,0
23/01/2015,Violence against civilians,Uganda,Western,Kabarole,0
2/2/2015,Violence against civilians,Uganda,East Central,Namiyango,1
9/2/2015,Riots/Protests,Uganda,Lango,Lira,0
22/02/2015,Battle-No change of territory,Uganda,Acholi,Kitgum,0
4/3/2015,Riots/Protests,Uganda,Central 1,Kampala,0
4/3/2015,Non-violent activity by a conflict actor,Uganda,East Central,Busia,0
11/3/2015,Violence against civilians,Uganda,Central 2,Luwero,2
12/3/2015,Riots/Protests,Uganda,Central 1,Kampala,0
12/3/2015,Non-violent activity by a conflict actor,Uganda,East Central,Mayuge,0
13/03/2015,Non-violent activity by a conflict actor,Uganda,East Central,Namiyango,0
16/03/2015,Battle-No change of territory,Uganda,Western,Hoima,0
23/03/2015,Remote violence,Uganda,Acholi,Gulu,0
23/03/2015,Riots/Protests,Uganda,Central 1,Kampala,0
30/03/2015,Violence against civilians,Uganda,Central 1,Kampala,1
1/4/2015,Riots/Protests,Uganda,Central 1,Kampala,0
1/4/2015,Violence against civilians,Uganda,West Nile,Adjumani,0
5/4/2015,Violence against civilians,Uganda,South Western,Isingiro,1
5/4/2015,Violence against civilians,Uganda,South Western,Mbarara,1
6/4/2015,Battle-No change of territory,Uganda,Karamoja,Nakapiripirit,1
6/4/2015,Riots/Protests,Uganda,Western,Kabarole,0
7/4/2015,Riots/Protests,Uganda,Western,Kabarole,0
12/4/2015,Violence against civilians,Uganda,Central 1,Kampala,1
13/04/2015,Riots/Protests,Uganda,Central 2,Luwero,0
19/04/2015,Riots/Protests,Uganda,West Nile,Adjumani,0
23/04/2015,Riots/Protests,Uganda,West Nile,Adjumani,0
