GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	YEAR	TIME_PRECISION	EVENT_TYPE	ACTOR1	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECISION	SOURCE	FATALITIES	latlong
625	4976RTA		04/04/2016	2016	2	Strategic development	Military Forces of Sudan (1989-)		1			0	10	Sudan	Darfur	Central Darfur		Sarrong	13.078750	24.319280	2	Radio Dabanga	0	"13.07875,24.31928"
625	5299RTA		04/04/2016	2016	1	Riots/Protests	Protesters (Sudan)	Students (Sudan)	6			0	60	Sudan	Blue Nile	White Nile		Kosti	13.148460	32.667510	1	Radio Dabanga	0	"13.14846,32.66751"
625	4630RTA		05/04/2016	2016	1	Battle-No change of territory	Unidentified Armed Group (Sudan)		3	Police Forces of Sudan (1989-)		1	13	Sudan	Darfur	North Darfur		El Fasher	13.62639	25.35594	1	Sudan Tribune	1	"13.626394,25.355939"
625	4631RTA		05/04/2016	2016	1	Battle-No change of territory	Military Forces of Sudan (1989-)		1	SPLM-N: Sudan People's Liberation Movement (North)		2	12	Sudan	Blue Nile	Blue Nile		Kurmuk	10.30056	34.20694	2	Radio Dabanga	0	"10.30056,34.20694"
625	4632RTA		06/04/2016	2016	1	Battle-No change of territory	Military Forces of Sudan (1989-)		1	SPLM-N: Sudan People's Liberation Movement (North)		2	12	Sudan	Kordofan	South Kordofan		Agab	11.14670	30.14920	2	Radio Tamazuj	0	"11.1467,30.1492"
625	4633RTA		06/04/2016	2016	1	Battle-No change of territory	Military Forces of Sudan (1989-)		1	SPLM-N: Sudan People's Liberation Movement (North)		2	12	Sudan	Kordofan	South Kordofan		Al Azraq	11.33333	30.55000	2	Radio Tamazuj	10	"11.333333,30.55"
625	4634RTA		06/04/2016	2016	1	Battle-No change of territory	Unidentified Communal Militia (Sudan)		4	Vigilante Militia (Sudan)		4	44	Sudan	Darfur	North Darfur		Saraf Omra	13.47710	23.31169	1	Radio Dabanga	1	"13.4771,23.31169"
625	4635RTA		06/04/2016	2016	1	Battle-Non-state actor overtakes territory	Military Forces of Sudan (1989-)		1	SPLM-N: Sudan People's Liberation Movement (North)		2	12	Sudan	Blue Nile	Blue Nile		Kurmuk	10.30056	34.20694	2	Radio Tamazuj	0	"10.30056,34.20694"
625	4636RTA		06/04/2016	2016	1	Remote violence	Militia (Pro-Government)		3			0	30	Sudan	Kordofan	South Kordofan		Abyei	9.59525	28.43493	2	Radio Tamazuj	0	"9.595247,28.434934"
625	4637RTA		06/04/2016	2016	1	Violence against civilians	Unidentified Armed Group (Sudan)		3	Civilians (Sudan)		7	37	Sudan	Kordofan	South Kordofan		Lagawa	11.40524	29.13727	2	Radio Dabanga	0	"11.405236,29.137269"
625	4638RTA		06/04/2016	2016	1	Violence against civilians	Unidentified Armed Group (Sudan)		3	Civilians (Sudan)		7	37	Sudan	Darfur	North Darfur		Saraf Omra	13.47710	23.31169	2	Radio Dabanga	0	"13.4771,23.31169"
625	4977RTA		06/04/2016	2016	2	Remote violence	Military Forces of Sudan (1989-)		1			0	10	Sudan	Blue Nile	Blue Nile		Kurmuk	10.300560	34.206940	2	Radio Dabanga	0	"10.30056,34.20694"
625	4639RTA		07/04/2016	2016	1	Battle-No change of territory	Unidentified Armed Group (Sudan)		3	Police Forces of Sudan (1989-)		1	13	Sudan	Darfur	Central Darfur		Bindisi	11.93966	23.07497	1	Radio Dabanga	1	"11.93966,23.07497"
625	4978RTA		07/04/2016	2016	1	Remote violence	Military Forces of Sudan (1989-)		1	SPLM-N: Sudan People's Liberation Movement (North)		2	12	Sudan	Kordofan	South Kordofan		Umm Serdiba	11.009700	30.012200	1	Radio Dabanga	51	"11.0097,30.0122"
625	4979RTA		08/04/2016	2016	1	Battle-No change of territory	Unidentified Armed Group (Sudan)		3	Police Forces of Sudan (1989-)	Military Forces of Sudan (1989-); Civilians (Sudan); Refugees/IDPs (Sudan)	1	13	Sudan	Darfur	Central Darfur		Bindisi	11.939660	23.074970	1	Radio Dabanga	5	"11.93966,23.07497"
625	4980RTA		08/04/2016	2016	1	Battle-No change of territory	Military Forces of Sudan (1989-)	Militia (Pro-Government)	1	SPLM-N: Sudan People's Liberation Movement (North)		2	12	Sudan	Kordofan	South Kordofan		Kologi	10.860560	30.981110	1	Radio Dabanga	19	"10.86056,30.98111"
625	4981RTA		09/04/2016	2016	1	Battle-Government regains territory	Military Forces of Sudan (1989-)	Militia (Pro-Government)	1	SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction)		2	12	Sudan	Darfur	Central Darfur		Sarrong	13.078750	24.319280	1	Radio Dabanga	300	"13.07875,24.31928"
625	4982RTA		09/04/2016	2016	1	Battle-No change of territory	Unidentified Armed Group (Sudan)		3	Police Forces of Sudan (1989-)	Military Forces of Sudan (1989-); Civilians (Sudan); Refugees/IDPs (Sudan)	1	13	Sudan	Darfur	Central Darfur		Bindisi	11.939660	23.074970	1	Radio Dabanga	2	"11.93966,23.07497"
625	4983RTA		09/04/2016	2016	1	Battle-No change of territory	Military Forces of Sudan (1989-)	Militia (Pro-Government)	1	SPLM-N: Sudan People's Liberation Movement (North)		2	12	Sudan	Kordofan	South Kordofan		Heiban	11.210790	30.524800	1	Radio Dabanga	10	"11.21079,30.5248"
625	4984RTA		09/04/2016	2016	1	Battle-No change of territory	Military Forces of Sudan (1989-)	Militia (Pro-Government)	1	SPLM-N: Sudan People's Liberation Movement (North)		2	12	Sudan	Kordofan	South Kordofan		Kadugli	11.014238	29.729401	2	Radio Dabanga	12	"11.014238,29.729401"
625	4985RTA		09/04/2016	2016	1	Battle-No change of territory	Military Forces of Sudan (1989-)	Militia (Pro-Government)	1	SPLM-N: Sudan People's Liberation Movement (North)		2	12	Sudan	Kordofan	South Kordofan		Karnak	12.050000	31.533333	2	Radio Dabanga	8	"12.05,31.533333"
625	4986RTA		09/04/2016	2016	2	Battle-No change of territory	Military Forces of Sudan (1989-)	Militia (Pro-Government)	1	SPLM-N: Sudan People's Liberation Movement (North)		2	12	Sudan	Kordofan	South Kordofan		Kologi	10.860560	30.981110	1	Radio Dabanga	10	"10.86056,30.98111"
625	4987RTA		09/04/2016	2016	2	Battle-No change of territory	Military Forces of Sudan (1989-)	Militia (Pro-Government)	1	SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction)		2	12	Sudan	Kordofan	South Kordofan		Umm Serdiba	11.009700	30.012200	1	Radio Dabanga	10	"11.0097,30.0122"
625	4988RTA		09/04/2016	2016	1	Remote violence	Military Forces of Sudan (1989-)		1	SPLM-N: Sudan People's Liberation Movement (North)		2	12	Sudan	Kordofan	South Kordofan		El Azraq	10.833333	30.866667	1	Radio Dabanga	8	"10.833333,30.866667"
625	4989RTA		09/04/2016	2016	1	Remote violence	Military Forces of Sudan (1989-)		1			0	10	Sudan	Darfur	Central Darfur		Guldo	13.136511	24.149263	2	Radio Dabanga	0	"13.136511,24.149263"
625	4990RTA		09/04/2016	2016	1	Remote violence	Military Forces of Sudan (1989-)		1	SPLM-N: Sudan People's Liberation Movement (North)		2	12	Sudan	Kordofan	South Kordofan		Umm Dorain	10.861400	30.032800	1	Radio Dabanga	0	"10.8614,30.0328"
625	4991RTA		10/04/2016	2016	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Kordofan	South Kordofan		Umm Serdiba	11.009700	30.012200	1	Radio Dabanga	3	"11.0097,30.0122"
625	4992RTA		11/04/2016	2016	1	Remote violence	Military Forces of Sudan (1989-)		1			0	10	Sudan	Blue Nile	Blue Nile		Belatuma	9.955300	34.069300	1	Radio Dabanga	0	"9.9553,34.0693"
625	4993RTA		11/04/2016	2016	2	Remote violence	Military Forces of Sudan (1989-)		1			0	10	Sudan	Kordofan	South Kordofan		Heiban	11.210790	30.524800	2	Radio Dabanga	0	"11.21079,30.5248"
625	4994RTA		11/04/2016	2016	1	Remote violence	Military Forces of Sudan (1989-)		1			0	10	Sudan	Kordofan	South Kordofan		Umm Serdiba	11.009700	30.012200	1	Radio Dabanga	0	"11.0097,30.0122"
625	4995RTA		11/04/2016	2016	1	Riots/Protests	Protesters (Sudan)	Students (Sudan); Refugees/IDPs (Sudan)	6	Police Forces of Sudan (1989-)	Police Forces of Sudan (1989-) National Intelligence and Security Services	1	16	Sudan	Darfur	North Darfur		El Fasher	13.626394	25.355939	1	Radio Dabanga; Sudan Tribune	0	"13.626394,25.355939"
625	4996RTA		11/04/2016	2016	1	Riots/Protests	Protesters (Sudan)	Refugees/IDPs (Sudan)	6			0	60	Sudan	Darfur	Central Darfur		Hamidiya	12.916883	23.483113	2	Radio Dabanga	0	"12.916883,23.483113"
625	4997RTA		11/04/2016	2016	1	Violence against civilians	SPLM-N: Sudan People's Liberation Movement (North)		2	Civilians (Sudan)		7	27	Sudan	Kordofan	South Kordofan		Abu Kershola	12.148154	30.794822	1	Radio Tamazuj	8	"12.148154,30.794822"
625	4998RTA		12/04/2016	2016	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Kordofan	South Kordofan		Tanasa	10.591722	29.986056	1	Radio Dabanga	0	"10.591722,29.986056"
625	4999RTA		12/04/2016	2016	1	Riots/Protests	Protesters (Sudan)		6	Police Forces of Sudan (1989-)		1	16	Sudan	Darfur	North Darfur		El Fasher	13.626394	25.355939	1	Radio Dabanga; Sudan Tribune	0	"13.626394,25.355939"
625	5000RTA		12/04/2016	2016	1	Strategic development	Military Forces of Sudan (1989-)		1			0	10	Sudan	Blue Nile	Blue Nile		Ed Damazin	11.789792	34.359864	3	Radio Tamazuj	0	"11.789792,34.359864"
625	5001RTA		12/04/2016	2016	1	Violence against civilians	RSF: Rapid Support Forces		3	Civilians (Sudan)		7	37	Sudan	Blue Nile	Blue Nile		Ed Damazin	11.789792	34.359864	1	Radio Tamazuj	1	"11.789792,34.359864"
625	5002RTA		12/04/2016	2016	1	Violence against civilians	NCP: National Congress Party	Military Forces of Sudan (1989-)	3	Civilians (Sudan)	NLJM: National Liberation and Justice Movement	7	37	Sudan	Darfur	East Darfur		El Gubah	11.458375	26.756836	1	Radio Dabanga; Radio Tamazuj	0	"11.458375,26.756836"
625	5003RTA		12/04/2016	2016	1	Violence against civilians	Unidentified Armed Group (Sudan)		3	Civilians (Sudan)		7	37	Sudan	Darfur	North Darfur		Galab	13.421667	24.995833	1	Radio Dabanga	0	"13.421667,24.995833"
625	5004RTA		12/04/2016	2016	1	Violence against civilians	Protesters (Sudan)	Students (Sudan); Darfur Students’ Association	6	Police Forces of Sudan (1989-)		1	16	Sudan	Khartoum	Khartoum		Khartoum	15.572527	32.536353	1	Radio Dabanga	0	"15.572527,32.536353"
625	5005RTA		13/04/2016	2016	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Darfur	Central Darfur		Lugi	12.999817	24.361167	1	Radio Dabanga	0	"12.999817,24.361167"
625	5006RTA		13/04/2016	2016	1	Riots/Protests	Protesters (Sudan)		6	Police Forces of Sudan (1989-) National Intelligence and Security Services		1	16	Sudan	Khartoum	Khartoum		Khartoum	15.572527	32.536353	1	Radio Dabanga	0	"15.572527,32.536353"
625	5007RTA		13/04/2016	2016	1	Violence against civilians	Unidentified Armed Group (Sudan)		3	Civilians (Sudan)	Christian Group (Sudan)	7	37	Sudan	Darfur	South Darfur		Bielel	11.992560	25.036030	1	Radio Tamazuj	0	"11.99256,25.03603"
625	5008RTA		13/04/2016	2016	1	Violence against civilians	Unidentified Armed Group (Sudan)		3	Civilians (Sudan)	Muslim Group (Sudan)	7	37	Sudan	Darfur	Central Darfur		Zalingei	12.899989	23.481064	2	Radio Dabanga	0	"12.899989,23.481064"
625	5009RTA		14/04/2016	2016	1	Battle-No change of territory	Misseriya Ethnic Militia (Sudan)		4	Salamat Ethnic Militia (Sudan)		4	44	Sudan	Darfur	Central Darfur		Umm Dukhun	11.139000	22.966000	1	Radio Dabanga	2	"11.139,22.966"
625	5010RTA		14/04/2016	2016	1	Violence against civilians	Protesters (Sudan)	Students (Sudan); Darfur Students’ Association	6	Police Forces of Sudan (1989-)		1	16	Sudan	Khartoum	Khartoum		Khartoum	15.572527	32.536353	1	Radio Dabanga	0	"15.572527,32.536353"
625	5300RTA		16/04/2016	2016	1	Battle-No change of territory	Military Forces of Sudan (1989-)		1	SPLM-N: Sudan People's Liberation Movement (North)		2	12	Sudan	Kordofan	South Kordofan		Al Nogra	10.970250	30.019611	2	Xinhua; Sudan Tribune; Radio Dabanga	90	"10.97025,30.019611"
625	5301RTA		16/04/2016	2016	1	Remote violence	Unidentified Armed Group (Sudan)		3			0	30	Sudan	Darfur	North Darfur		Kabkabia	14.027000	23.791806	2	Radio Dabanga	0	"14.027,23.791806"
625	5302RTA		16/04/2016	2016	1	Violence against civilians	Police Forces of Sudan (1989-) National Intelligence and Security Services		1	Protesters (Sudan)		6	16	Sudan	Khartoum	Khartoum		Khartoum	15.572527	32.536353	1	Radio Dabanga	0	"15.572527,32.536353"
625	5303RTA		16/04/2016	2016	1	Violence against civilians	Unidentified Armed Group (Sudan)		3	Civilians (Sudan)		7	37	Sudan	Darfur	Central Darfur		Nertiti	12.966800	24.033580	2	Radio Dabanga	0	"12.9668,24.03358"
625	5304RTA		17/04/2016	2016	1	Battle-No change of territory	Rizaygat Ethnic Militia (Sudan)		4	Private Security Forces (Sudan)	Civilians (Sudan)	8	48	Sudan	Darfur	East Darfur		Ed Daein	11.461860	26.125830	1	Agence France Presse; Xinhua; Radio Dabanga	6	"11.46186,26.12583"
625	5305RTA		17/04/2016	2016	1	Battle-No change of territory	Rizaygat Ethnic Militia (Sudan)	Arab Maaliya Ethnic Militia (Sudan)	4	Military Forces of Sudan (1989-)		1	14	Sudan	Darfur	East Darfur		Yassin	11.541190	25.560620	1	Agence France Presse; Xinhua; Radio Dabanga; Radio Tamazuj	9	"11.54119,25.56062"
625	5306RTA		17/04/2016	2016	1	Battle-No change of territory	Rizaygat Ethnic Militia (Sudan)		4	Arab Maaliya Ethnic Militia (Sudan)		4	44	Sudan	Darfur	East Darfur		Yassin	11.541190	25.560620	1	Agence France Presse; Xinhua; Radio Dabanga; Radio Tamazuj	12	"11.54119,25.56062"
625	5307RTA		18/04/2016	2016	1	Battle-No change of territory	Military Forces of Sudan (1989-)		1	SPLM-N: Sudan People's Liberation Movement (North)		2	12	Sudan	Blue Nile	Blue Nile		Ed Damazin	11.789792	34.359864	3	Radio Dabanga; Radio Tamazuj	50	"11.789792,34.359864"
625	5308RTA		18/04/2016	2016	1	Battle-No change of territory	Sabeh Hamar Ethnic Militia (Sudan)		4	Jamainiya Hamar Ethnic Militia (Sudan)		4	44	Sudan	Kordofan	North Kordofan		El Obeid	13.16765	30.24489	3	Radio Dabanga	18	"13.167649,30.244894"
625	5309RTA		18/04/2016	2016	1	Riots/Protests	Protesters (Sudan)	Students (Sudan); Darfur Students’ Association	6	Police Forces of Sudan (1989-)		1	16	Sudan	Khartoum	Khartoum		Khartoum	15.572527	32.536353	1	Radio Dabanga	0	"15.572527,32.536353"
625	5310RTA		18/04/2016	2016	1	Violence against civilians	RSF: Rapid Support Forces		3	Civilians (Sudan)	Refugees/IDPs (Sudan)	7	37	Sudan	Darfur	South Darfur		Dar Es Salam	11.170228	24.943964	2	Radio Dabanga	0	"11.170228,24.943964"
625	5311RTA		18/04/2016	2016	1	Violence against civilians	Unidentified Armed Group (Sudan)		3	Civilians (Sudan)	Refugees/IDPs (Sudan)	7	37	Sudan	Darfur	South Darfur		Shanga 1	11.209733	25.154325	2	Radio Dabanga	0	"11.209733,25.154325"
625	5312RTA		18/04/2016	2016	1	Violence against civilians	Unidentified Armed Group (Sudan)		3	Civilians (Sudan)	Refugees/IDPs (Sudan)	7	37	Sudan	Darfur	North Darfur		Sortony	13.427869	24.345903	2	Radio Dabanga	1	"13.427869,24.345903"
625	5313RTA		19/04/2016	2016	1	Violence against civilians	Unidentified Armed Group (Sudan)		3	Civilians (Sudan)		7	37	Sudan	Darfur	South Darfur		Bulbul	11.829022	24.632797	1	Radio Dabanga	0	"11.829022,24.632797"
625	5314RTA		19/04/2016	2016	1	Violence against civilians	Unidentified Armed Group (Sudan)		3	Civilians (Sudan)	Refugees/IDPs (Sudan)	7	37	Sudan	Darfur	South Darfur		Dar Es Salam	11.170228	24.943964	2	Radio Dabanga	1	"11.170228,24.943964"
625	5315RTA		19/04/2016	2016	1	Violence against civilians	NCP: National Congress Party	Students (Sudan)	3	Civilians (Sudan)	USO: United Students Opposition; Police Forces of Sudan (1989-)	7	37	Sudan	Kordofan	North Kordofan		El Obeid	13.167649	30.244894	1	Radio Dabanga	1	"13.167649,30.244894"
625	5316RTA		19/04/2016	2016	1	Violence against civilians	Protesters (Sudan)	Students (Sudan); Darfur Students’ Association	6	Police Forces of Sudan (1989-)		1	16	Sudan	Khartoum	Khartoum		Khartoum	15.572527	32.536353	1	Radio Dabanga	0	"15.572527,32.536353"
625	5317RTA		19/04/2016	2016	1	Violence against civilians	Unidentified Armed Group (Sudan)		3	Civilians (Sudan)	Students (Sudan)	7	37	Sudan	Darfur	North Darfur		Zamzam	13.484033	25.307501	1	Radio Dabanga	1	"13.484033,25.307501"
625	5318RTA		20/04/2016	2016	1	Battle-No change of territory	RSF: Rapid Support Forces		3	SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction)		2	23	Sudan	Darfur	North Darfur		Birmaza	14.665000	24.597222	1	Sudan Tribune	10	"14.665,24.597222"
625	5319RTA		20/04/2016	2016	1	Battle-No change of territory	Military Forces of Sudan (1989-)	RSF: Rapid Support Forces	1	SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction)		2	12	Sudan	Darfur	North Darfur		Kutum	14.206471	24.649877	2	Radio Dabanga; Sudan Tribune	10	"14.206471,24.649877"
625	5320RTA		20/04/2016	2016	1	Riots/Protests	Protesters (Sudan)	Students (Sudan)	6			0	60	Sudan	Northern	Northern		Dongola	19.184224	30.474265	1	Radio Dabanga	0	"19.184224,30.474265"
625	5321RTA		20/04/2016	2016	1	Riots/Protests	Protesters (Sudan)	Students (Sudan)	6			0	60	Sudan	Kassala	Red Sea		Port Sudan	19.589584	37.215203	1	Radio Dabanga	0	"19.589584,37.215203"
625	5322RTA		20/04/2016	2016	1	Strategic development	Military Forces of Sudan (1989-)	Police Forces of Sudan (1989-)	1			0	10	Sudan	Darfur	East Darfur		Ed Daein	11.461860	26.125830	1	Radio Dabanga	0	"11.46186,26.12583"
625	5323RTA		20/04/2016	2016	1	Violence against civilians	Police Forces of Sudan (1989-)	Police Forces of Sudan (1989-) National Intelligence and Security Services	1	Protesters (Sudan)	Students (Sudan)	6	16	Sudan	Kordofan	North Kordofan		El Obeid	13.167649	30.244894	1	Radio Dabanga	0	"13.167649,30.244894"
625	5324RTA		20/04/2016	2016	1	Violence against civilians	Police Forces of Sudan (1989-) National Intelligence and Security Services		1	Protesters (Sudan)	Students (Sudan)	6	16	Sudan	Khartoum	Khartoum		Khartoum	15.572527	32.536353	1	Radio Dabanga	0	"15.572527,32.536353"
625	5325RTA		21/04/2016	2016	1	Battle-No change of territory	Military Forces of Sudan (1989-)	RSF: Rapid Support Forces	1	SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction)		2	12	Sudan	Darfur	North Darfur		Kutum	14.206470	24.649880	2	Radio Dabanga; Sudan Tribune	10	"14.20647,24.64988"
510	1642RTA		15/01/2016	2016	3	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Kagera			Kimwani	-2.10826	31.65247	1	Tanzania Daily News	0	"-2.108257,31.652467"
510	1335RTA		18/01/2016	2016	1	Riots/Protests	Rioters (Tanzania)		5	Police Forces of Tanzania (2015-)		1	15	Tanzania	Mbeya			Mkwajuni	-8.42380	33.02910	1	The Citizen	0	"-8.4238,33.0291"
510	1643RTA		31/01/2016	2016	1	Violence against civilians	Unidentified Armed Group (Tanzania)		3	Civilians (Tanzania)	CUF: Civic United Front	7	37	Tanzania	Kagera			Muleba	-1.83459	31.64757	1	Tanzania Daily News	1	"-1.834592,31.647571"
510	1644RTA		04/02/2016	2016	1	Riots/Protests	Protesters (Tanzania)		6			0	60	Tanzania	Dar es Salaam	Ilala	Kisutu	Dar es Salaam	-6.81670	39.28330	1	Tanzania Daily News	0	"-6.8167,39.2833"
510	3405RTA		15/02/2016	2016	3	Battle-No change of territory	Maasai Ethnic Militia (Tanzania)		4	Sonjo Ethnic Militia (Tanzania)		4	44	Tanzania	Arusha	Ngorongoro	Orgosorok	Loliondo	-2.05000	35.61670	1	Tanzania Daily News	2	"-2.05,35.6167"
510	3406RTA		15/02/2016	2016	3	Battle-No change of territory	Maasai Ethnic Militia (Tanzania)		4	Sonjo Ethnic Militia (Tanzania)		4	44	Tanzania	Arusha	Ngorongoro		Sale	-2.29043	35.70489	1	Tanzania Daily News	1	"-2.290425,35.704891"
510	2748RTA		23/02/2016	2016	1	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Zanzibar West	Mjini	Mkunazini	Dunga	-6.13333	39.33333	1	Tanzania Daily News	0	"-6.133333,39.33333"
510	3088RTA		04/03/2016	2016	1	Remote violence	Unidentified Armed Group (Tanzania)		3			0	30	Tanzania	Zanzibar West	Magharibi		Michenzani	-6.16543	39.19562	1	Tanzania Daily News	0	"-6.165428,39.19562"
510	3407RTA		05/03/2016	2016	1	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Zanzibar West	Mjini	Mkunazini	Kilimahewa	-6.16134	39.22312	1	Tanzania Daily News	0	"-6.161342,39.223118"
510	3408RTA		05/03/2016	2016	1	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Pemba North	Kaskazini		Kinowe	-4.94290	39.76469	1	Tanzania Daily News	0	"-4.942902,39.764689"
510	3409RTA		05/03/2016	2016	1	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Pemba North	Kaskazini		Kiuyu-Kojani	-5.15000	39.83333	1	Tanzania Daily News	0	"-5.15,39.833333"
510	3410RTA		05/03/2016	2016	1	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Pemba North	Kaskazini		Kiwapwa-Ziwani	-5.16667	39.76667	1	Tanzania Daily News	0	"-5.166667,39.766667"
510	3411RTA		05/03/2016	2016	1	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Pemba South	Kusini		Mkoani	5.37594	39.71292	1	Tanzania Daily News	0	"5.375941,39.712919"
510	3412RTA		05/03/2016	2016	1	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Pemba South			Myanyageni	-5.40000	39.66667	1	Tanzania Daily News	0	"-5.4,39.666667"
510	3413RTA		05/03/2016	2016	1	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Pemba North	Kaskazini		Wingwi	-5.00000	39.83333	1	Tanzania Daily News	0	"-5,39.833333"
510	3741RTA		11/03/2016	2016	1	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Pemba North	Kaskazini		Gando	-4.991373	39.700026	1	Tanzania Daily News	0	"-4.991373,39.700026"
510	3742RTA		11/03/2016	2016	1	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Pemba North	Kaskazini		Kangagani	-5.143564	39.851241	1	Tanzania Daily News	0	"-5.143564,39.851241"
510	3743RTA		11/03/2016	2016	1	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Pemba North	Kaskazini		Micheweni	-4.971347	39.776145	1	Tanzania Daily News	0	"-4.971347,39.776145"
510	3744RTA		11/03/2016	2016	1	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Pemba South	Kusini		Tibirinzi	-5.231989	39.760054	1	Tanzania Daily News	0	"-5.231989,39.760054"
510	3414RTA		12/03/2016	2016	1	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Pemba South	Chake	Kichungwani	Chake Chake	-5.25000	39.76670	1	Xinhua	0	"-5.25,39.7667"
510	3415RTA		12/03/2016	2016	1	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Pemba South	Kusini		Kiwani	-5.40000	39.76667	1	Xinhua	0	"-5.4,39.766667"
510	3416RTA		12/03/2016	2016	1	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Pemba South	Kusini		Mwambe	-5.41667	39.73333	1	Xinhua	0	"-5.416667,39.733333"
510	3745RTA		14/03/2016	2016	1	Remote violence	Unidentified Armed Group (Tanzania)		3			0	30	Tanzania	Zanzibar North	Unguja		Kilimani	-5.789167	39.323521	1	Xinhua	0	"-5.789167,39.323521"
510	4348RTA		24/03/2016	2016	1	Violence against civilians	Vigilante Militia (Tanzania)		4	Civilians (Tanzania)		7	47	Tanzania	Shinyanga	Kahama Township Authority	Nyihogo	Kahama	-3.840000	32.600000	2	Tanzania Daily News	2	"-3.84,32.6"
510	4640RTA		03/04/2016	2016	2	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Zanzibar Central	Unguja		Chwaka	-6.16666	39.43333	1	Tanzania Daily News	0	"-6.16666,39.433333"
510	4641RTA		03/04/2016	2016	2	Riots/Protests	Rioters (Tanzania)		5			0	50	Tanzania	Pemba North			Kinyasini	-5.02158	39.74341	1	Tanzania Daily News	0	"-5.021577,39.743411"
510	4642RTA		03/04/2016	2016	2	Riots/Protests	Protesters (Tanzania)		6			0	60	Tanzania	Rukwa	Nkasi		Namanyere	-7.53948	30.98683	2	Tanzania Daily News	0	"-7.539483,30.986828"
510	4643RTA		07/04/2016	2016	1	Strategic development	Unidentified Armed Group (Tanzania)		3			0	30	Tanzania	Zanzibar West	Mjini Magharibi		Malindi	-6.15677	39.19530	1	Tanzania Daily News	0	"-6.15677,39.195303"
510	5011RTA		15/04/2016	2016	1	Riots/Protests	Protesters (Tanzania)		6			0	60	Tanzania	Arusha	Karatu	Ganako	Karatu	-3.333300	35.666700	1	Tanzania Daily News	0	"-3.3333,35.6667"
500	319RTA		02/01/2016	2016	1	Riots/Protests	Rioters (Uganda)	Government of Uganda (1986-)	5	Military Forces of Uganda (1986-) Presidential Security Unit		1	15	Uganda	Kabale	Rubanda	Muko	Rubanda	-1.18460	29.85173	1	Chimpreports	0	"-1.184602,29.851731"
500	320RTA		02/01/2016	2016	1	Riots/Protests	Rioters (Uganda)	NRM: National Resistance Movement	5	Rioters (Uganda)	NRM: National Resistance Movement	5	55	Uganda	Kabale	Rubanda	Muko	Rubanda	-1.18460	29.85173	1	Chimpreports	0	"-1.184602,29.851731"
500	321RTA		04/01/2016	2016	1	Strategic development	Unidentified Armed Group (Uganda)		3			0	30	Uganda	Gulu	Gulu	Pece	Gulu	2.76667	32.30556	1	The Observer	0	"2.76667,32.30556"
500	323RTA		06/01/2016	2016	1	Violence against civilians	Vigilante Militia (Uganda)		4	Civilians (Uganda)	FDC: Forum for Democratic Change	7	47	Uganda	Kapchorwa	Kongasis	Suam	Bukwa	1.25917	34.75389	2	Chimpreports	0	"1.25917,34.75389"
500	322RTA		06/01/2016	2016	1	Riots/Protests	Police Forces of Uganda (1986-)		1	Rioters (Uganda)	FDC: Forum for Democratic Change	5	15	Uganda	Mbale	Mbale	Northern Division	Mbale	1.08056	34.17500	1	Uganda Radio Network	0	"1.080556,34.175"
500	618RTA		07/01/2016	2016	1	Riots/Protests	Rioters (Uganda)	NRM: National Resistance Movement	5	Police Forces of Uganda (1986-)		1	15	Uganda	Mbarara	Rwampara	Mwizi	Mwizi	-0.76519	30.60034	1	Chimp Reports	0	"-0.765191,30.600343"
