EVENT_DATE	YEAR	TIME_PRECISION	EVENT_TYPE	INTERACTION	COUNTRY	ADMIN1	ADMIN2	LATITUDE	LONGITUDE	GEO_PRECISION	SOURCE	FATALITIES	latlong
13/09/2015	2015	1	Battle-No change of territory	12	Somalia	Bay	Baydhabo	3.31817	43.47315	1	Local Source Project	0	"3.31817,43.473148"
13/09/2015	2015	1	Battle-No change of territory	44	Somalia	Sanaag	Ceerigaabo	10.27710	47.41360	1	Local Source Project	0	"10.2771,47.4136"
13/09/2015	2015	1	Remote violence	13	Somalia	Bay	Baydhabo	3.11718	43.64690	2	Local Source Project	0	"3.11718,43.6469"
13/09/2015	2015	1	Remote violence	13	Somalia	Bay	Baydhabo	3.15860	43.63480	1	Local Source Project	0	"3.1586,43.6348"
13/09/2015	2015	1	Remote violence	13	Somalia	Bay	Baydhabo	3.31817	43.47315	1	Local Source Project	0	"3.31817,43.473148"
13/09/2015	2015	1	Remote violence	13	Somalia	Hiiraan	Belet Weyne	4.75000	45.20000	1	Local Source Project	0	"4.75,45.2"
13/09/2015	2015	1	Riots/Protests	60	Somalia	Nugaal	Garowe	8.40635	48.48188	1	Local Source Project	0	"8.40635,48.48188"
14/09/2015	2015	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.06777	45.35000	1	Universal TV	0	"2.067771,45.35"
14/09/2015	2015	1	Remote violence	37	Somalia	Bay	Diinsoor	3.02580	43.65170	1	Local Source Project	0	"3.0258,43.6517"
14/09/2015	2015	1	Violence against civilians	37	Somalia	Shabeellaha Dhexe	Jowhar	2.81950	45.53800	1	Local Source Project	1	"2.8195,45.538"
15/09/2015	2015	1	Remote violence	37	Somalia	Banaadir	Mogadisho	2.01951	45.31000	1	Local Source Project	1	"2.019514,45.31"
15/09/2015	2015	1	Remote violence	37	Somalia	Gedo	Baardheere	2.33993	42.28598	1	Local Source Project	1	"2.339925,42.285981"
15/09/2015	2015	1	Riots/Protests	60	Somalia	Awdal	Lughaye	10.68253	43.94315	1	Local Source Project	0	"10.682525,43.943153"
15/09/2015	2015	1	Violence against civilians	27	Somalia	Shabeellaha Dhexe	Jowhar	3.17605	45.46808	1	Local Source Project	3	"3.176049,45.46808"
16/09/2015	2015	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.08438	45.39000	1	Local Source Project	0	"2.084381,45.39"
16/09/2015	2015	1	Battle-No change of territory	12	Somalia	Shabeellaha Hoose	Afgooye	2.19890	45.05480	1	Local Source Project	0	"2.1989,45.0548"
16/09/2015	2015	1	Battle-No change of territory	12	Somalia	Hiiraan	Belet Weyne	4.68333	45.21667	1	Local Source Project	1	"4.68333,45.21667"
16/09/2015	2015	1	Remote violence	28	Somalia	Bay	Diinsoor	3.02580	43.65170	1	Local Source Project	0	"3.0258,43.6517"
16/09/2015	2015	1	Violence against civilians	37	Somalia	Banaadir	Mogadisho	2.02053	45.28967	1	Local Source Project	1	"2.020525,45.289666"
17/09/2015	2015	1	Battle-No change of territory	13	Somalia	Jubbada Hoose	Kismayo	-0.36029	42.54626	1	Local Source Project	4	"-0.36029,42.546261"
17/09/2015	2015	1	Battle-No change of territory	28	Somalia	Bay	Qansax Dheere	2.87123	43.00434	1	Local Source Project	0	"2.87123,43.004341"
17/09/2015	2015	1	Battle-No change of territory	28	Somalia	Hiiraan	Bulo Burto	3.59038	45.55978	1	Somali Memo	10	"3.59038,45.55978"
17/09/2015	2015	1	Non-violent transfer of territory	28	Somalia	Jubbada Hoose	Afmadow	-0.01280	42.40320	1	Local Source Project	0	"-0.0128,42.4032"
17/09/2015	2015	1	Remote violence	13	Somalia	Jubbada Hoose	Kismayo	-0.36029	42.54626	1	Local Source Project	0	"-0.36029,42.546261"
17/09/2015	2015	1	Remote violence	12	Somalia	Jubbada Hoose	Kismayo	-0.36029	42.54626	1	Agence France Presse	3	"-0.36029,42.546261"
17/09/2015	2015	1	Riots/Protests	50	Somalia	Mudug	Gaalkacyo	6.76924	47.43061	1	Local Source Project	0	"6.76924,47.430611"
17/09/2015	2015	1	Violence against civilians	17	Somalia	Jubbada Hoose	Kismayo	-0.36029	42.54626	1	Local Source Project	2	"-0.36029,42.546261"
17/09/2015	2015	1	Violence against civilians	17	Somalia	Bay	Baydhabo	3.17055	43.40989	1	Local Source Project	1	"3.17055,43.40989"
17/09/2015	2015	1	Violence against civilians	17	Somalia	Bay	Baydhabo	3.17055	43.40989	1	Local Source Project	1	"3.17055,43.40989"
18/09/2015	2015	1	Battle-No change of territory	11	Somalia	Banaadir	Mogadisho	2.02639	45.33111	1	Local Source Project	0	"2.026389,45.331111"
18/09/2015	2015	1	Battle-No change of territory	28	Somalia	Shabeellaha Hoose	Wanla Weyn	2.62947	44.69768	2	Local Source Project	0	"2.62947,44.69768"
18/09/2015	2015	1	Battle-No change of territory	28	Somalia	Bay	Buur Xakaba	2.80488	44.08205	2	Local Source Project	0	"2.80488,44.08205"
18/09/2015	2015	1	Battle-No change of territory	11	Somalia	Hiiraan	Bulo Burto	4.21173	45.56245	1	Local Source Project	1	"4.21173,45.56245"
18/09/2015	2015	1	Battle-No change of territory	14	Somalia	Sool	Xudun	9.15490	47.47764	1	Local Source Project	0	"9.154896,47.477637"
18/09/2015	2015	1	Battle-Non-state actor overtakes territory	12	Somalia	Shabeellaha Hoose	Wanla Weyn	2.62947	44.69768	1	Local Source Project	10	"2.62947,44.69768"
19/09/2015	2015	1	Battle-No change of territory	12	Somalia	Bay	Diinsoor	1.88657	43.18731	1	Local Source Project	15	"1.88657,43.18731"
19/09/2015	2015	1	Battle-No change of territory	13	Somalia	Shabeellaha Hoose	Afgooye	2.25241	44.69053	1	Local Source Project	1	"2.25241,44.69053"
19/09/2015	2015	1	Battle-No change of territory	28	Somalia	Gedo	Baardheere	2.26145	41.84209	1	The Standard (Kenya)	3	"2.261448,41.842085"
19/09/2015	2015	1	Battle-No change of territory	28	Somalia	Gedo	Belet Xaawo	3.07200	41.55460	1	Local Source Project	0	"3.072,41.5546"
19/09/2015	2015	1	Battle-No change of territory	28	Somalia	Gedo	Garbahaarey	3.15296	41.33565	1	The Standard (Kenya)	3	"3.15296,41.33565"
19/09/2015	2015	1	Battle-No change of territory	44	Somalia	Sanaag	Ceel Afweyn	9.92925	47.21727	2	Local Source Project	0	"9.92925,47.21727"
19/09/2015	2015	1	Riots/Protests	50	Somalia	Mudug	Gaalkacyo	5.83333	48.18333	1	Local Source Project	0	"5.83333,48.18333"
19/09/2015	2015	1	Riots/Protests	15	Somalia	Woqooyi Galbeed	Hargeysa	9.55975	44.06678	1	Local Source Project	0	"9.55975,44.06678"
20/09/2015	2015	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.02639	45.33111	1	Local Source Project	1	"2.026389,45.331111"
20/09/2015	2015	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.08438	45.39000	1	Local Source Project	0	"2.084381,45.39"
20/09/2015	2015	1	Battle-No change of territory	13	Somalia	Shabeellaha Hoose	Afgooye	2.15000	45.11600	1	Local Source Project	2	"2.15,45.116"
20/09/2015	2015	1	Battle-No change of territory	12	Somalia	Bay	Diinsoor	2.40735	42.97655	1	Local Source Project	0	"2.40735,42.976551"
20/09/2015	2015	1	Battle-No change of territory	28	Somalia	Shabeellaha Dhexe	Jowhar	3.17605	45.46808	1	Calamada	0	"3.176049,45.46808"
20/09/2015	2015	1	Remote violence	38	Somalia	Shabeellaha Hoose	Marka	1.73167	44.62528	1	Local Source Project	0	"1.731667,44.625278"
20/09/2015	2015	1	Remote violence	12	Somalia	Bakool	Xudur	3.80958	43.24628	1	Local Source Project	0	"3.80958,43.24628"
20/09/2015	2015	1	Violence against civilians	27	Somalia	Jubbada Hoose	Badhaadhe	-0.17715	41.27701	1	Local Source Project	0	"-0.17715,41.27701"
20/09/2015	2015	1	Violence against civilians	17	Somalia	Woqooyi Galbeed	Berbera	10.43959	45.01432	1	Local Source Project	0	"10.43959,45.01432"
21/09/2015	2015	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.06777	45.35000	1	Local Source Project	0	"2.067771,45.35"
21/09/2015	2015	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.08438	45.39000	1	Radio Al-Furqaan	1	"2.084381,45.39"
21/09/2015	2015	1	Battle-No change of territory	12	Somalia	Bay	Baydhabo	3.19659	43.34272	1	Local Source Project	10	"3.19659,43.34272"
21/09/2015	2015	1	Battle-No change of territory	28	Somalia	Hiiraan	Bulo Burto	3.85194	45.56512	2	Local Source Project	4	"3.851941,45.565115"
21/09/2015	2015	1	Battle-No change of territory	12	Somalia	Hiiraan	Bulo Burto	4.40155	45.38944	1	Xinhua	3	"4.40155,45.38944"
21/09/2015	2015	1	Remote violence	28	Somalia	Bay	Baydhabo	3.53918	43.75790	1	Local Source Project	10	"3.53918,43.7579"
21/09/2015	2015	1	Violence against civilians	47	Somalia	Jubbada Hoose	Kismayo	-0.36029	42.54626	1	Local Source Project	1	"-0.36029,42.546261"
21/09/2015	2015	1	Violence against civilians	27	Somalia	Banaadir	Mogadisho	2.05492	45.33000	1	Associated Press	10	"2.054921,45.33"
21/09/2015	2015	1	Violence against civilians	47	Somalia	Awdal	Borama	9.93869	43.18392	1	Local Source Project	0	"9.93869,43.18392"
22/09/2015	2015	1	Battle-No change of territory	12	Somalia	Jubbada Hoose	Kismayo	-0.36029	42.54626	2	Local Source Project	0	"-0.36029,42.546261"
22/09/2015	2015	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.07350	45.28000	1	Local Source Project	0	"2.073503,45.28"
22/09/2015	2015	1	Battle-No change of territory	14	Somalia	Sool	Lascaanod	8.47358	47.35441	1	Local Source Project	1	"8.473575,47.354409"
22/09/2015	2015	1	Battle-No change of territory	12	Somalia	Bari	Bossaso	10.99013	49.05684	1	Local Source Project	15	"10.99013,49.05684"
22/09/2015	2015	1	Riots/Protests	55	Somalia	Sanaag	Ceel Afweyn	9.92925	47.21727	1	Local Source Project	0	"9.92925,47.21727"
22/09/2015	2015	1	Violence against civilians	47	Somalia	Bari	Bossaso	10.38920	49.07400	1	Local Source Project	0	"10.3892,49.074"
23/09/2015	2015	1	Battle-Government regains territory	12	Somalia	Bay	Baydhabo	3.53918	43.75790	1	Local Source Project	10	"3.53918,43.7579"
23/09/2015	2015	1	Battle-No change of territory	12	Somalia	Bakool	Radbure	4.35351	43.16162	1	Local Source Project	1	"4.35351,43.16162"
23/09/2015	2015	1	Battle-No change of territory	44	Somalia	Sool	Lascaanod	8.00139	47.56722	1	Local Source Project	0	"8.00139,47.56722"
23/09/2015	2015	1	Battle-No change of territory	44	Somalia	Sool	Lascaanod	8.00139	47.56722	1	Local Source Project	20	"8.00139,47.56722"
24/09/2015	2015	1	Battle-No change of territory	28	Somalia	Gedo	Belet Xaawo	3.07200	41.55460	1	Local Source Project	0	"3.072,41.5546"
24/09/2015	2015	1	Battle-No change of territory	12	Somalia	Bay	Baydhabo	3.21689	43.20104	1	Local Source Project	1	"3.21689,43.20104"
24/09/2015	2015	1	Riots/Protests	55	Somalia	Sool	Caynabo	8.92476	46.26678	1	Local Source Project	0	"8.92476,46.26678"
25/09/2015	2015	1	Battle-No change of territory	28	Somalia	Gedo	Belet Xaawo	3.15000	41.33000	1	Local Source Project	10	"3.15,41.33"
25/09/2015	2015	1	Riots/Protests	60	Somalia	Awdal	Saylac	11.42990	43.25911	1	Local Source Project	0	"11.429901,43.259107"
25/09/2015	2015	1	Violence against civilians	27	Somalia	Bay	Diinsoor	1.88657	43.18731	1	Local Source Project	1	"1.88657,43.18731"
26/09/2015	2015	1	Battle-No change of territory	11	Somalia	Bay	Buur Xakaba	2.80488	44.08205	2	Local Source Project	1	"2.80488,44.08205"
26/09/2015	2015	1	Battle-No change of territory	12	Somalia	Bay	Baydhabo	3.31817	43.47315	1	Local Source Project	0	"3.31817,43.473148"
26/09/2015	2015	1	Remote violence	13	Somalia	Jubbada Hoose	Kismayo	-0.36029	42.54626	1	Local Source Project	2	"-0.36029,42.546261"
26/09/2015	2015	1	Riots/Protests	60	Somalia	Awdal	Saylac	11.42990	43.25911	1	Local Source Project	0	"11.429901,43.259107"
26/09/2015	2015	1	Violence against civilians	27	Somalia	Bay	Baydhabo	3.31817	43.47315	1	Local Source Project	1	"3.31817,43.473148"
27/09/2015	2015	1	Battle-No change of territory	24	Somalia	Mudug	Hobyo	5.00580	48.26990	1	Local Source Project	1	"5.0058,48.2699"
27/09/2015	2015	1	Violence against civilians	17	Somalia	Shabeellaha Dhexe	Jowhar	2.78088	45.49682	1	Local Source Project	0	"2.780875,45.496818"
27/09/2015	2015	1	Violence against civilians	37	Somalia	Bay	Baydhabo	3.31817	43.47315	1	Local Source Project	1	"3.31817,43.473148"
27/09/2015	2015	1	Violence against civilians	27	Somalia	Bakool	Radbure	4.35351	43.16162	2	Local Source Project	1	"4.35351,43.16162"
27/09/2015	2015	1	Violence against civilians	47	Somalia	Mudug	Galdogob	7.03917	47.22166	2	Local Source Project	1	"7.03917,47.22166"
28/09/2015	2015	1	Battle-No change of territory	33	Somalia	Banaadir	Mogadisho	2.02053	45.28967	1	Local Source Project	0	"2.020525,45.289666"
28/09/2015	2015	1	Remote violence	37	Somalia	Gedo	Garbahaarey	3.03594	41.86737	1	Local Source Project	0	"3.03594,41.86737"
28/09/2015	2015	1	Riots/Protests	50	Somalia	Togdheer	Shiikh	9.93099	45.19286	1	Local Source Project	0	"9.93099,45.19286"
28/09/2015	2015	1	Strategic development	37	Somalia	Bari	Bossaso	11.28366	49.18060	1	Local Source Project	0	"11.28366,49.1806"
28/09/2015	2015	1	Violence against civilians	37	Somalia	Banaadir	Mogadisho	2.05492	45.33000	1	Local Source Project	1	"2.054921,45.33"
28/09/2015	2015	1	Violence against civilians	47	Somalia	Shabeellaha Hoose	Wanla Weyn	2.61328	44.88883	1	Local Source Project	2	"2.61328,44.88883"
28/09/2015	2015	1	Violence against civilians	17	Somalia	Sanaag	Laasqoray	11.16027	48.19487	1	Local Source Project	1	"11.16027,48.19487"
29/09/2015	2015	1	Battle-No change of territory	38	Somalia	Shabeellaha Hoose	Marka	1.71305	44.76388	1	Local Source Project	0	"1.71305,44.76388"
29/09/2015	2015	1	Battle-No change of territory	14	Somalia	Bay	Baydhabo	3.11718	43.64690	1	Local Source Project	1	"3.11718,43.6469"
29/09/2015	2015	1	Battle-No change of territory	44	Somalia	Sool	Lascaanod	8.36556	48.04944	1	Local Source Project	0	"8.36556,48.04944"
29/09/2015	2015	1	Remote violence	30	Somalia	Jubbada Hoose	Kismayo	-0.36029	42.54626	1	Local Source Project	0	"-0.36029,42.546261"
29/09/2015	2015	1	Riots/Protests	60	Somalia	Gedo	Garbahaarey	3.03594	41.86737	1	Local Source Project	0	"3.03594,41.86737"
29/09/2015	2015	1	Riots/Protests	50	Somalia	Bari	Bossaso	11.28366	49.18060	1	Local Source Project	0	"11.28366,49.1806"
29/09/2015	2015	1	Violence against civilians	17	Somalia	Banaadir	Mogadisho	2.04620	45.33407	1	Local Source Project	0	"2.046196,45.33407"
29/09/2015	2015	1	Violence against civilians	78	Somalia	Banaadir	Mogadisho	2.04764	45.35000	1	Alldhacdo	1	"2.047638,45.35"
30/09/2015	2015	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.08438	45.39000	1	Local Source Project	0	"2.084381,45.39"
30/09/2015	2015	1	Battle-No change of territory	12	Somalia	Shabeellaha Hoose	Afgooye	2.19890	45.05480	1	Local Source Project	2	"2.1989,45.0548"
30/09/2015	2015	1	Battle-No change of territory	44	Somalia	Hiiraan	Belet Weyne	4.75000	45.20000	2	Local Source Project	0	"4.75,45.2"
30/09/2015	2015	1	Battle-No change of territory	44	Somalia	Awdal	Zeylac	10.51667	42.93333	1	Local Source Project	0	"10.51667,42.93333"
30/09/2015	2015	1	Battle-Non-state actor overtakes territory	12	Somalia	Bay	Baydhabo	3.11718	43.64690	2	Sabaax	3	"3.11718,43.6469"
30/09/2015	2015	1	Remote violence	13	Somalia	Bay	Baydhabo	3.31817	43.47315	1	Local Source Project	0	"3.31817,43.473148"
01/10/2015	2015	1	Battle-No change of territory	24	Somalia	Shabeellaha Hoose	Marka	1.49520	44.47090	1	Local Source Project	1	"1.4952,44.4709"
01/10/2015	2015	1	Battle-No change of territory	24	Somalia	Shabeellaha Hoose	Qoryooley	1.84283	44.76864	1	Local Source Project	1	"1.84283,44.76864"
01/10/2015	2015	1	Battle-No change of territory	11	Somalia	Banaadir	Mogadisho	2.06777	45.35000	1	Local Source Project	0	"2.067771,45.35"
01/10/2015	2015	1	Battle-No change of territory	24	Somalia	Shabeellaha Hoose	Afgooye	2.15000	45.11600	2	Local Source Project	1	"2.15,45.116"
01/10/2015	2015	1	Battle-No change of territory	12	Somalia	Hiiraan	Jalalaqsi	3.38342	45.59693	1	Local Source Project	0	"3.38342,45.59693"
01/10/2015	2015	1	Remote violence	80	Somalia	Shabeellaha Hoose	Qoryooley	1.78586	44.53130	1	Local Source Project	0	"1.78586,44.5313"
02/10/2015	2015	1	Battle-No change of territory	13	Somalia	Jubbada Hoose	Kismayo	-0.24881	42.60067	1	Somali Dhacdo	10	"-0.24881,42.60067"
02/10/2015	2015	1	Battle-No change of territory	12	Somalia	Jubbada Hoose	Kismayo	-0.13020	42.57433	1	Local Source Project	13	"-0.1302,42.57433"
02/10/2015	2015	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.01951	45.31000	1	Local Source Project	0	"2.019514,45.31"
02/10/2015	2015	1	Non-violent transfer of territory	20	Somalia	Mudug	Hobyo	5.11431	47.93026	1	Local Source Project	0	"5.11431,47.93026"
02/10/2015	2015	1	Remote violence	13	Somalia	Hiiraan	Bulo Burto	4.21173	45.56245	1	Somali Dhacdo	0	"4.21173,45.56245"
03/10/2015	2015	1	Battle-No change of territory	14	Somalia	Shabeellaha Hoose	Marka	1.70870	44.69605	1	Local Source Project	1	"1.708698,44.69605"
03/10/2015	2015	1	Battle-No change of territory	44	Somalia	Shabeellaha Hoose	Marka	1.71305	44.76388	1	Local Source Project	0	"1.71305,44.76388"
03/10/2015	2015	1	Battle-No change of territory	14	Somalia	Sool	Lascaanod	8.47358	47.35441	1	Local Source Project	0	"8.473575,47.354409"
03/10/2015	2015	1	Riots/Protests	60	Somalia	Sanaag	Ceerigaabo	10.76524	48.10636	1	Local Source Project	0	"10.76524,48.10636"
04/10/2015	2015	1	Battle-No change of territory	11	Somalia	Banaadir	Mogadisho	2.04803	45.32000	1	Local Source Project	1	"2.048031,45.32"
04/10/2015	2015	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.08438	45.39000	1	Local Source Project	0	"2.084381,45.39"
04/10/2015	2015	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.08438	45.39000	1	Local Source Project	0	"2.084381,45.39"
04/10/2015	2015	1	Battle-No change of territory	12	Somalia	Gedo	Baardheere	2.33993	42.28598	1	Local Source Project	10	"2.339925,42.285981"
04/10/2015	2015	1	Battle-No change of territory	44	Somalia	Gedo	Belet Xaawo	3.78074	41.89431	1	Local Source Project	2	"3.78074,41.89431"
04/10/2015	2015	1	Battle-No change of territory	44	Somalia	Sanaag	Ceel Afweyn	9.87699	47.40549	1	Local Source Project	0	"9.876989,47.405492"
04/10/2015	2015	1	Battle-Non-state actor overtakes territory	12	Somalia	Shabeellaha Dhexe	Jowhar	2.88320	45.54070	1	Local Source Project	0	"2.8832,45.5407"
04/10/2015	2015	1	Riots/Protests	60	Somalia	Nugaal	Garowe	8.40635	48.48188	1	Local Source Project	0	"8.40635,48.48188"
05/10/2015	2015	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.04620	45.33407	1	Local Source Project	0	"2.046196,45.33407"
05/10/2015	2015	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.06777	45.35000	1	Local Source Project	0	"2.067771,45.35"
05/10/2015	2015	1	Battle-No change of territory	12	Somalia	Bay	Qansax Dheere	2.83620	43.00429	1	Local Source Project	1	"2.8362,43.00429"
05/10/2015	2015	1	Battle-No change of territory	44	Somalia	Sanaag	Ceel Afweyn	9.75674	47.52769	1	Local Source Project	0	"9.75674,47.52769"
05/10/2015	2015	1	Riots/Protests	16	Somalia	Togdheer	Burao	9.74503	45.63403	1	Local Source Project	0	"9.745026,45.634033"
05/10/2015	2015	1	Violence against civilians	17	Somalia	Bay	Baydhabo	3.11718	43.64690	1	Local Source Project	0	"3.11718,43.6469"
05/10/2015	2015	1	Violence against civilians	57	Somalia	Awdal	Borama	9.93869	43.18392	1	Local Source Project	0	"9.93869,43.18392"
06/10/2015	2015	1	Battle-No change of territory	22	Somalia	Jubbada Dhexe	Jilib	0.48330	42.76660	1	Local Source Project	2	"0.4833,42.7666"
06/10/2015	2015	1	Battle-No change of territory	28	Somalia	Shabeellaha Hoose	Marka	1.71305	44.76388	1	Local Source Project	0	"1.71305,44.76388"
06/10/2015	2015	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.08438	45.39000	1	Local Source Project	0	"2.084381,45.39"
06/10/2015	2015	1	Battle-No change of territory	33	Somalia	Galguduud	Ceel Dheer	3.84909	47.18031	1	Local Source Project	1	"3.84909,47.180309"
06/10/2015	2015	1	Non-violent transfer of territory	10	Somalia	Bay	Qansax Dheere	2.76215	42.88683	1	Local Source Project	0	"2.76215,42.88683"
06/10/2015	2015	1	Non-violent transfer of territory	12	Somalia	Bay	Buur Xakaba	2.89342	43.80437	1	Local Source Project	0	"2.89342,43.80437"
06/10/2015	2015	1	Violence against civilians	47	Somalia	Hiiraan	Belet Weyne	5.03876	45.28914	1	Local Source Project	0	"5.03876,45.28914"
06/10/2015	2015	1	Violence against civilians	47	Somalia	Galguduud	Dhuusamarreeb	5.53764	46.38670	1	Local Source Project	0	"5.537643,46.386698"
07/10/2015	2015	1	Battle-No change of territory	12	Somalia	Gedo	Baardheere	2.33993	42.28598	1	Local Source Project	10	"2.339925,42.285981"
